index,time_s,channel,value
716,0.03580000,CH4,-1.0169628437
717,0.03585000,CH4,-1.0078096133
718,0.03590000,CH4,-1.1122066055
719,0.03595000,CH4,-1.0585949986
720,0.03600000,CH4,-1.2086822240
721,0.03605000,CH4,1.2513199889
722,0.03610000,CH4,1.3473482336
723,0.03615000,CH4,1.2043118464
724,0.03620000,CH4,1.2580928234
725,0.03625000,CH4,1.2222992100
726,0.03630000,CH4,1.3457095847
727,0.03635000,CH4,1.2570275802
728,0.03640000,CH4,1.3292649438
729,0.03645000,CH4,1.2767305082
730,0.03650000,CH4,1.3823432963
731,0.03655000,CH4,1.3064795668
732,0.03660000,CH4,1.2738656721
733,0.03665000,CH4,1.3090124404
734,0.03670000,CH4,1.1502836257
735,0.03675000,CH4,1.2931152904
736,0.03680000,CH4,1.3696602166
737,0.03685000,CH4,1.2503791060
738,0.03690000,CH4,1.2897631334
739,0.03695000,CH4,1.3225093475
740,0.03700000,CH4,1.3481087752
741,0.03705000,CH4,-1.1451932640
742,0.03710000,CH4,-1.0718136827
743,0.03715000,CH4,-1.0672555156
744,0.03720000,CH4,-1.0934678285
745,0.03725000,CH4,-1.1529198273
746,0.03730000,CH4,-1.1134443211
747,0.03735000,CH4,-1.1423843642
748,0.03740000,CH4,-0.9937964731
749,0.03745000,CH4,-1.0689256914
750,0.03750000,CH4,-1.0898107382
751,0.03755000,CH4,-1.0510445599
752,0.03760000,CH4,-1.0934700616
753,0.03765000,CH4,-1.0885033311
754,0.03770000,CH4,-1.2051715033
755,0.03775000,CH4,-1.0849657008
756,0.03780000,CH4,-1.0812922536
757,0.03785000,CH4,-1.1631561048
758,0.03790000,CH4,-1.1277659108
759,0.03795000,CH4,-1.2475636212
760,0.03800000,CH4,-1.0696876693
761,0.03805000,CH4,1.2826688748
762,0.03810000,CH4,1.2547367867
763,0.03815000,CH4,1.3785086872
764,0.03820000,CH4,1.2912185106
765,0.03825000,CH4,1.3072648311
766,0.03830000,CH4,1.2813488305
767,0.03835000,CH4,1.3737289948
768,0.03840000,CH4,1.2958194236
769,0.03845000,CH4,1.2531870572
770,0.03850000,CH4,1.3021885031
771,0.03855000,CH4,1.2332645452
772,0.03860000,CH4,1.3168470510
773,0.03865000,CH4,1.2895173700
774,0.03870000,CH4,1.2852436359
775,0.03875000,CH4,1.3409702344
776,0.03880000,CH4,1.3749253585
777,0.03885000,CH4,1.3442953134
778,0.03890000,CH4,1.2481221252
779,0.03895000,CH4,1.2823265168
780,0.03900000,CH4,1.3153872893
781,0.03905000,CH4,-1.1639173866
782,0.03910000,CH4,-1.1859014804
783,0.03915000,CH4,-1.1032772770
784,0.03920000,CH4,-1.0170989998
785,0.03925000,CH4,-1.1083019803
786,0.03930000,CH4,-1.0937350931
787,0.03935000,CH4,-1.0443419385
788,0.03940000,CH4,-1.0701415923
789,0.03945000,CH4,-1.1416164042
790,0.03950000,CH4,-1.2023922562
791,0.03955000,CH4,-1.1139230333
792,0.03960000,CH4,-1.1110056948
793,0.03965000,CH4,-1.1166118928
794,0.03970000,CH4,-0.9970361826
795,0.03975000,CH4,-1.0989042559
796,0.03980000,CH4,-1.0787151677
797,0.03985000,CH4,-1.1560432100
798,0.03990000,CH4,-1.1768703651
799,0.03995000,CH4,-1.0733028038
800,0.04000000,CH4,-1.1938006960
801,0.04005000,CH4,1.2770165230
802,0.04010000,CH4,1.2789856218
803,0.04015000,CH4,1.2588168132
804,0.04020000,CH4,1.3110491754
805,0.04025000,CH4,1.2566473643
806,0.04030000,CH4,1.2449907891
807,0.04035000,CH4,1.3827714162
808,0.04040000,CH4,1.3236620013
809,0.04045000,CH4,1.3017358111
810,0.04050000,CH4,1.4303999603
811,0.04055000,CH4,1.2762692540
812,0.04060000,CH4,1.3270319229
813,0.04065000,CH4,1.2719222558
814,0.04070000,CH4,1.3256595273
815,0.04075000,CH4,1.3610342447
816,0.04080000,CH4,1.2760443925
817,0.04085000,CH4,1.2459360988
818,0.04090000,CH4,1.2367650832
819,0.04095000,CH4,1.2705757733
820,0.04100000,CH4,1.3185558724
821,0.04105000,CH4,-1.1382228384
822,0.04110000,CH4,-1.1091587598
823,0.04115000,CH4,-1.1662956607
824,0.04120000,CH4,-1.0549455629
825,0.04125000,CH4,-1.1557398360
826,0.04130000,CH4,-1.1846301863
827,0.04135000,CH4,-1.0667776025
828,0.04140000,CH4,-1.0903997026
829,0.04145000,CH4,-1.1278881511
830,0.04150000,CH4,-1.1487312443
831,0.04155000,CH4,-1.0533051980
832,0.04160000,CH4,-1.1150904354
833,0.04165000,CH4,-1.0776314231
834,0.04170000,CH4,-1.0969798112
835,0.04175000,CH4,-1.1564434252
836,0.04180000,CH4,-1.0859874084
837,0.04185000,CH4,-1.0663788662
838,0.04190000,CH4,-1.1233148664
839,0.04195000,CH4,-1.1438875135
840,0.04200000,CH4,1.2728113957
841,0.04205000,CH4,1.2298732686
842,0.04210000,CH4,1.3281882068
843,0.04215000,CH4,1.2764306043
844,0.04220000,CH4,1.3789693526
845,0.04225000,CH4,1.3551113439
846,0.04230000,CH4,1.3342480934
847,0.04235000,CH4,1.3017492400
848,0.04240000,CH4,1.3205960647
849,0.04245000,CH4,1.3128297463
850,0.04250000,CH4,1.2696757182
851,0.04255000,CH4,1.3402480217
852,0.04260000,CH4,1.3136271692
853,0.04265000,CH4,1.3555138313
854,0.04270000,CH4,1.2453270293
855,0.04275000,CH4,1.3063968392
856,0.04280000,CH4,1.2627674730
857,0.04285000,CH4,1.2852925877
858,0.04290000,CH4,1.2867420478
859,0.04295000,CH4,1.2786160227
860,0.04300000,CH4,1.3267962688
861,0.04305000,CH4,-1.2210268422
862,0.04310000,CH4,-1.1289693976
863,0.04315000,CH4,-1.1533489500
864,0.04320000,CH4,-1.0787380002
865,0.04325000,CH4,-1.1320012350
866,0.04330000,CH4,-1.1751863399
867,0.04335000,CH4,-1.0603921696
868,0.04340000,CH4,-1.0793709269
869,0.04345000,CH4,-1.1312534510
870,0.04350000,CH4,-1.1105372823
871,0.04355000,CH4,-1.1592491872
872,0.04360000,CH4,-1.0659171919
873,0.04365000,CH4,-1.0752208116
874,0.04370000,CH4,-1.1386426615
875,0.04375000,CH4,-1.0758382416
876,0.04380000,CH4,-1.1250034688
877,0.04385000,CH4,-1.0900568602
878,0.04390000,CH4,-1.0673159859
879,0.04395000,CH4,-1.1018037443
880,0.04400000,CH4,-1.1762204986
881,0.04405000,CH4,1.2727189807
882,0.04410000,CH4,1.4196374979
883,0.04415000,CH4,1.3536157346
884,0.04420000,CH4,1.2966640947
885,0.04425000,CH4,1.3010162953
886,0.04430000,CH4,1.3388949469
887,0.04435000,CH4,1.3850648686
888,0.04440000,CH4,1.2992258905
889,0.04445000,CH4,1.2235099803
890,0.04450000,CH4,1.2935344279
891,0.04455000,CH4,1.3111074946
892,0.04460000,CH4,1.2468395109
893,0.04465000,CH4,1.2858159015
894,0.04470000,CH4,1.2477777171
895,0.04475000,CH4,1.3177509998
896,0.04480000,CH4,1.2639381289
897,0.04485000,CH4,1.3335418847
898,0.04490000,CH4,1.2527596005
899,0.04495000,CH4,1.2820864542
900,0.04500000,CH4,1.3205576078
901,0.04505000,CH4,-1.1538825306
902,0.04510000,CH4,-0.9495448663
903,0.04515000,CH4,-1.1383665612
904,0.04520000,CH4,-1.0357958933
905,0.04525000,CH4,-1.0054900777
906,0.04530000,CH4,-1.0529393340
907,0.04535000,CH4,-1.0917505153
908,0.04540000,CH4,-1.0313535549
909,0.04545000,CH4,-1.1248769982
910,0.04550000,CH4,-1.1183770358
911,0.04555000,CH4,-1.1052311622
912,0.04560000,CH4,-1.0575290756
913,0.04565000,CH4,-1.1450246332
914,0.04570000,CH4,-1.0842821077
915,0.04575000,CH4,-1.1544598445
916,0.04580000,CH4,-1.0759592215
917,0.04585000,CH4,-1.0991895199
918,0.04590000,CH4,-1.0421335644
919,0.04595000,CH4,-1.0606739313
920,0.04600000,CH4,-1.0640476136
921,0.04605000,CH4,1.2593281862
922,0.04610000,CH4,1.3642681847
923,0.04615000,CH4,1.2868977575
924,0.04620000,CH4,1.3660557746
925,0.04625000,CH4,1.3349446540
926,0.04630000,CH4,1.3041256742
927,0.04635000,CH4,1.3329496338
928,0.04640000,CH4,1.2526766070
929,0.04645000,CH4,1.2805818351
930,0.04650000,CH4,1.2798541404
931,0.04655000,CH4,1.2623379489
932,0.04660000,CH4,1.4338942125
933,0.04665000,CH4,1.3586618490
934,0.04670000,CH4,1.4162777985
935,0.04675000,CH4,1.2992976174
936,0.04680000,CH4,1.2676151101
937,0.04685000,CH4,1.2128782351
938,0.04690000,CH4,1.2276447771
939,0.04695000,CH4,1.2619803438
940,0.04700000,CH4,1.3335854182
941,0.04705000,CH4,-1.1166077300
942,0.04710000,CH4,-1.0576734691
943,0.04715000,CH4,-0.9193630367
944,0.04720000,CH4,-1.1618040291
945,0.04725000,CH4,-1.1065289052
946,0.04730000,CH4,-0.9401918952
947,0.04735000,CH4,-1.1425215031
948,0.04740000,CH4,-1.0959087083
949,0.04745000,CH4,-1.1585090495
950,0.04750000,CH4,-1.0545996853
951,0.04755000,CH4,-1.1520315596
952,0.04760000,CH4,-1.1338231251
953,0.04765000,CH4,-1.1367232274
954,0.04770000,CH4,-1.1142809123
955,0.04775000,CH4,-1.1173851682
956,0.04780000,CH4,-1.0790392361
957,0.04785000,CH4,-1.1611370040
958,0.04790000,CH4,-1.1125012223
959,0.04795000,CH4,-1.1443140164
960,0.04800000,CH4,-0.9976228349
961,0.04805000,CH4,1.2421469981
962,0.04810000,CH4,1.2772367315
963,0.04815000,CH4,1.3309573120
964,0.04820000,CH4,1.2824885838
965,0.04825000,CH4,1.2882199369
966,0.04830000,CH4,1.3820759564
967,0.04835000,CH4,1.3727486806
968,0.04840000,CH4,1.3746082615
969,0.04845000,CH4,1.2783040665
970,0.04850000,CH4,1.2607963125
971,0.04855000,CH4,1.2714610996
972,0.04860000,CH4,1.1793715837
973,0.04865000,CH4,1.3264934820
974,0.04870000,CH4,1.3196773614
975,0.04875000,CH4,1.3110172392
976,0.04880000,CH4,1.2702439915
977,0.04885000,CH4,1.2992026321
978,0.04890000,CH4,1.3367913070
979,0.04895000,CH4,1.2866857779
980,0.04900000,CH4,1.2771461152
981,0.04905000,CH4,-1.0732691648
982,0.04910000,CH4,-1.0103292909
983,0.04915000,CH4,-1.1363428482
984,0.04920000,CH4,-1.0348636591
985,0.04925000,CH4,-1.1121018664
986,0.04930000,CH4,-1.0595182573
987,0.04935000,CH4,-1.0636073309
988,0.04940000,CH4,-1.1014146955
989,0.04945000,CH4,-1.1684087460
990,0.04950000,CH4,-1.0654643577
991,0.04955000,CH4,-1.0529653371
992,0.04960000,CH4,-1.1102739074
993,0.04965000,CH4,-1.1414493922
994,0.04970000,CH4,-1.0647121920
995,0.04975000,CH4,-1.1023483222
996,0.04980000,CH4,-1.0922963765
997,0.04985000,CH4,-1.0377441909
998,0.04990000,CH4,-1.1854762533
999,0.04995000,CH4,-1.1073652004
1000,0.05000000,CH4,1.2663335224
1001,0.05005000,CH4,1.2783042750
1002,0.05010000,CH4,1.3705195496
1003,0.05015000,CH4,1.3287851236
1004,0.05020000,CH4,1.2904407943
1005,0.05025000,CH4,1.3433477075
1006,0.05030000,CH4,1.3179596960
1007,0.05035000,CH4,1.3607946060
1008,0.05040000,CH4,1.2022951758
1009,0.05045000,CH4,1.3072467648
1010,0.05050000,CH4,1.3325552405
1011,0.05055000,CH4,1.3116687858
1012,0.05060000,CH4,1.3055239152
1013,0.05065000,CH4,1.3501487161
1014,0.05070000,CH4,1.3781876880
1015,0.05075000,CH4,1.2023144822
1016,0.05080000,CH4,1.2665959205
1017,0.05085000,CH4,1.2738169865
1018,0.05090000,CH4,1.3464492051
1019,0.05095000,CH4,1.2916607009
1020,0.05100000,CH4,1.1845002035
1021,0.05105000,CH4,-1.1177775192
1022,0.05110000,CH4,-1.1414395062
1023,0.05115000,CH4,-1.1057350242
1024,0.05120000,CH4,-1.0595241448
1025,0.05125000,CH4,-1.0962495936
1026,0.05130000,CH4,-1.0990401503
1027,0.05135000,CH4,-1.1330127293
1028,0.05140000,CH4,-1.1072783134
1029,0.05145000,CH4,-1.1210561819
1030,0.05150000,CH4,-1.1446547381
1031,0.05155000,CH4,-1.0855639494
1032,0.05160000,CH4,-1.0779552881
1033,0.05165000,CH4,-1.1006183240
1034,0.05170000,CH4,-1.0610128764
1035,0.05175000,CH4,-1.1163635685
1036,0.05180000,CH4,-1.1118683904
1037,0.05185000,CH4,-1.0255287266
1038,0.05190000,CH4,-1.0825296418
1039,0.05195000,CH4,-1.1271389744
1040,0.05200000,CH4,-1.1400524865
1041,0.05205000,CH4,1.2207320821
1042,0.05210000,CH4,1.3575343660
1043,0.05215000,CH4,1.3580561408
1044,0.05220000,CH4,1.3963469021
1045,0.05225000,CH4,1.2903094573
1046,0.05230000,CH4,1.3515179588
1047,0.05235000,CH4,1.2917289821
1048,0.05240000,CH4,1.3404970475
1049,0.05245000,CH4,1.3213442189
1050,0.05250000,CH4,1.3504595736
1051,0.05255000,CH4,1.2668410992
1052,0.05260000,CH4,1.4039724560
1053,0.05265000,CH4,1.2556167220
1054,0.05270000,CH4,1.3301597214
1055,0.05275000,CH4,1.2950109676
1056,0.05280000,CH4,1.3248963702
1057,0.05285000,CH4,1.2936442174
1058,0.05290000,CH4,1.3001774625
1059,0.05295000,CH4,1.2203649485
1060,0.05300000,CH4,1.3418241365
1061,0.05305000,CH4,-1.1619868503
1062,0.05310000,CH4,-1.0157538756
1063,0.05315000,CH4,-1.0911233316
1064,0.05320000,CH4,-1.0718194907
1065,0.05325000,CH4,-1.1171123408
1066,0.05330000,CH4,-1.0963499901
1067,0.05335000,CH4,-1.1089522148
1068,0.05340000,CH4,-1.1231308033
1069,0.05345000,CH4,-1.0341309028
1070,0.05350000,CH4,-1.1516054794
1071,0.05355000,CH4,-1.0795799295
1072,0.05360000,CH4,-1.2140729137
1073,0.05365000,CH4,-1.1011902560
1074,0.05370000,CH4,-1.1471773492
1075,0.05375000,CH4,-1.1970962631
1076,0.05380000,CH4,-1.0489216051
1077,0.05385000,CH4,-1.1507488850
1078,0.05390000,CH4,-1.0294884569
1079,0.05395000,CH4,-1.0775522676
1080,0.05400000,CH4,-1.2062959020
1081,0.05405000,CH4,1.3517488361
1082,0.05410000,CH4,1.2543295316
1083,0.05415000,CH4,1.3408547638
1084,0.05420000,CH4,1.2970552055
1085,0.05425000,CH4,1.2827047092
1086,0.05430000,CH4,1.3156203616
1087,0.05435000,CH4,1.3135459693
1088,0.05440000,CH4,1.2414044959
1089,0.05445000,CH4,1.3200571452
1090,0.05450000,CH4,1.3436176125
1091,0.05455000,CH4,1.2864217235
1092,0.05460000,CH4,1.3314299024
1093,0.05465000,CH4,1.2876966977
1094,0.05470000,CH4,1.3434066145
1095,0.05475000,CH4,1.2915800056
1096,0.05480000,CH4,1.3641662880
1097,0.05485000,CH4,1.3059244956
1098,0.05490000,CH4,1.2607242808
1099,0.05495000,CH4,1.2565804980
1100,0.05500000,CH4,1.3085372733
1101,0.05505000,CH4,-1.1310022155
1102,0.05510000,CH4,-1.0567268353
1103,0.05515000,CH4,-1.0063661943
1104,0.05520000,CH4,-1.0501000003
1105,0.05525000,CH4,-1.1090071185
1106,0.05530000,CH4,-1.1933760800
1107,0.05535000,CH4,-1.1346840024
1108,0.05540000,CH4,-1.1291242334
1109,0.05545000,CH4,-1.0875917526
1110,0.05550000,CH4,-1.1402195955
1111,0.05555000,CH4,-1.1981177356
1112,0.05560000,CH4,-1.1072786222
1113,0.05565000,CH4,-1.1025083029
1114,0.05570000,CH4,-1.1452237225
1115,0.05575000,CH4,-1.1084346576
1116,0.05580000,CH4,-1.1297675589
1117,0.05585000,CH4,-1.0828013804
1118,0.05590000,CH4,-1.1253690021
1119,0.05595000,CH4,-1.1867482318
1120,0.05600000,CH4,-1.0755919062
1121,0.05605000,CH4,1.3205413683
1122,0.05610000,CH4,1.2624732398
1123,0.05615000,CH4,1.2017868783
1124,0.05620000,CH4,1.2181907881
1125,0.05625000,CH4,1.2266565867
1126,0.05630000,CH4,1.2191153644
1127,0.05635000,CH4,1.2923117882
1128,0.05640000,CH4,1.2412972985
1129,0.05645000,CH4,1.2665799185
1130,0.05650000,CH4,1.3319201026
1131,0.05655000,CH4,1.2673755199
1132,0.05660000,CH4,1.3289612631
1133,0.05665000,CH4,1.3071440009
1134,0.05670000,CH4,1.2496116077
1135,0.05675000,CH4,1.3277564571
1136,0.05680000,CH4,1.2644473356
1137,0.05685000,CH4,1.2907201929
1138,0.05690000,CH4,1.2983519502
1139,0.05695000,CH4,1.2929350922
1140,0.05700000,CH4,1.3088799651
1141,0.05705000,CH4,-1.0711958005
1142,0.05710000,CH4,-1.1259630074
1143,0.05715000,CH4,-1.0999907411
1144,0.05720000,CH4,-1.1726367334
1145,0.05725000,CH4,-1.1162117598
1146,0.05730000,CH4,-1.1986561116
1147,0.05735000,CH4,-1.0847313344
1148,0.05740000,CH4,-1.1756848784
1149,0.05745000,CH4,-1.1497756267
1150,0.05750000,CH4,-1.0894323110
1151,0.05755000,CH4,-1.0983311465
1152,0.05760000,CH4,-1.1248886238
1153,0.05765000,CH4,-1.1079128386
1154,0.05770000,CH4,-1.2049494334
1155,0.05775000,CH4,-1.1731357723
1156,0.05780000,CH4,-1.0985532529
1157,0.05785000,CH4,-1.0686029791
1158,0.05790000,CH4,-1.1390337274
1159,0.05795000,CH4,-1.1688409689
1160,0.05800000,CH4,1.3122738017
1161,0.05805000,CH4,1.1857780428
1162,0.05810000,CH4,1.3747274172
1163,0.05815000,CH4,1.2522006462
1164,0.05820000,CH4,1.2791249596
1165,0.05825000,CH4,1.3447141086
1166,0.05830000,CH4,1.3105395928
1167,0.05835000,CH4,1.3165103677
1168,0.05840000,CH4,1.2315633814
1169,0.05845000,CH4,1.2912688221
1170,0.05850000,CH4,1.2289706573
1171,0.05855000,CH4,1.3668881531
1172,0.05860000,CH4,1.2371509497
1173,0.05865000,CH4,1.3340046805
1174,0.05870000,CH4,1.2961748240
1175,0.05875000,CH4,1.3452192003
1176,0.05880000,CH4,1.3136880513
1177,0.05885000,CH4,1.3005910536
1178,0.05890000,CH4,1.2368025470
1179,0.05895000,CH4,1.2433076580
1180,0.05900000,CH4,1.3158433434
1181,0.05905000,CH4,-1.1104394827
1182,0.05910000,CH4,-1.0509058974
1183,0.05915000,CH4,-1.0952178454
1184,0.05920000,CH4,-1.1284251778
1185,0.05925000,CH4,-1.0941957045
1186,0.05930000,CH4,-1.0513216546
1187,0.05935000,CH4,-1.0883153519
1188,0.05940000,CH4,-1.0248401654
1189,0.05945000,CH4,-1.0707980237
1190,0.05950000,CH4,-1.1860715591
1191,0.05955000,CH4,-1.1693886682
1192,0.05960000,CH4,-1.1630984666
1193,0.05965000,CH4,-1.1040857097
1194,0.05970000,CH4,-1.1491273934
1195,0.05975000,CH4,-1.2208955436
1196,0.05980000,CH4,-1.1293045294
1197,0.05985000,CH4,-1.1507985565
1198,0.05990000,CH4,-1.0928033799
1199,0.05995000,CH4,-1.0222323276
1200,0.06000000,CH4,-1.1428816006
1201,0.06005000,CH4,1.2897842093
1202,0.06010000,CH4,1.2672286615
1203,0.06015000,CH4,1.2814348834
1204,0.06020000,CH4,1.3075521651
1205,0.06025000,CH4,1.2422031863
1206,0.06030000,CH4,1.2977831853
1207,0.06035000,CH4,1.3188508800
1208,0.06040000,CH4,1.2142448397
1209,0.06045000,CH4,1.3179678002
1210,0.06050000,CH4,1.3866193747
1211,0.06055000,CH4,1.4139480387
1212,0.06060000,CH4,1.3220509806
1213,0.06065000,CH4,1.3143380353
1214,0.06070000,CH4,1.3008338208
1215,0.06075000,CH4,1.3164052828
1216,0.06080000,CH4,1.2721496590
1217,0.06085000,CH4,1.2482536273
1218,0.06090000,CH4,1.2747118193
1219,0.06095000,CH4,1.3059380179
1220,0.06100000,CH4,1.3988305871
1221,0.06105000,CH4,-1.1404997315
1222,0.06110000,CH4,-1.1044945780
1223,0.06115000,CH4,-1.1272637510
1224,0.06120000,CH4,-1.1700970798
1225,0.06125000,CH4,-1.1047874876
1226,0.06130000,CH4,-1.1128728580
1227,0.06135000,CH4,-1.0343431401
1228,0.06140000,CH4,-1.0710012812
1229,0.06145000,CH4,-1.1016858581
1230,0.06150000,CH4,-1.0463437861
1231,0.06155000,CH4,-1.1253671436
1232,0.06160000,CH4,-1.0975476327
1233,0.06165000,CH4,-1.0962849653
1234,0.06170000,CH4,-1.0306511316
1235,0.06175000,CH4,-1.1281286000
1236,0.06180000,CH4,-1.0656275025
1237,0.06185000,CH4,-1.2197582423
1238,0.06190000,CH4,-1.0651247514
1239,0.06195000,CH4,-1.0599505020
1240,0.06200000,CH4,-1.1668977043
1241,0.06205000,CH4,1.2798870828
1242,0.06210000,CH4,1.3904709978
1243,0.06215000,CH4,1.2892076464
1244,0.06220000,CH4,1.2903387505
1245,0.06225000,CH4,1.3024704790
1246,0.06230000,CH4,1.3371750536
1247,0.06235000,CH4,1.2832587762
1248,0.06240000,CH4,1.3043365965
1249,0.06245000,CH4,1.2234240717
1250,0.06250000,CH4,1.3215055802
1251,0.06255000,CH4,1.3244190431
1252,0.06260000,CH4,1.2942367433
1253,0.06265000,CH4,1.1845244233
1254,0.06270000,CH4,1.3549817230
1255,0.06275000,CH4,1.2712417186
1256,0.06280000,CH4,1.2663651084
1257,0.06285000,CH4,1.3562592783
1258,0.06290000,CH4,1.2442448347
1259,0.06295000,CH4,1.3178996980
1260,0.06300000,CH4,1.3607631993
1261,0.06305000,CH4,-1.1665504650
1262,0.06310000,CH4,-1.1250331983
1263,0.06315000,CH4,-1.1838264172
1264,0.06320000,CH4,-1.0683365088
1265,0.06325000,CH4,-1.0495951716
1266,0.06330000,CH4,-1.0780441665
1267,0.06335000,CH4,-1.0150645928
1268,0.06340000,CH4,-1.0487726305
1269,0.06345000,CH4,-1.1224409624
1270,0.06350000,CH4,-1.1238495682
1271,0.06355000,CH4,-1.1226476338
1272,0.06360000,CH4,-1.0800699355
1273,0.06365000,CH4,-1.1118388136
1274,0.06370000,CH4,-1.0584296034
1275,0.06375000,CH4,-1.0252561127
1276,0.06380000,CH4,-1.1606493243
1277,0.06385000,CH4,-1.1224349267
1278,0.06390000,CH4,-1.1288880485
1279,0.06395000,CH4,-1.1265235654
1280,0.06400000,CH4,-1.2197739185
1281,0.06405000,CH4,1.2755734189
1282,0.06410000,CH4,1.3043299277
1283,0.06415000,CH4,1.2396499281
1284,0.06420000,CH4,1.2732359087
1285,0.06425000,CH4,1.1918105528
1286,0.06430000,CH4,1.3564167915
1287,0.06435000,CH4,1.2355861258
1288,0.06440000,CH4,1.2705297183
1289,0.06445000,CH4,1.3147994807
1290,0.06450000,CH4,1.3217866127
1291,0.06455000,CH4,1.2165091346
1292,0.06460000,CH4,1.3418388768
1293,0.06465000,CH4,1.3109619635
1294,0.06470000,CH4,1.2279285378
1295,0.06475000,CH4,1.3982222715
1296,0.06480000,CH4,1.3843332169
1297,0.06485000,CH4,1.2968354021
1298,0.06490000,CH4,1.3191522606
1299,0.06495000,CH4,1.2189016532
1300,0.06500000,CH4,1.3248871046
1301,0.06505000,CH4,-1.0697887806
1302,0.06510000,CH4,-1.1632927042
1303,0.06515000,CH4,-1.1040225877
1304,0.06520000,CH4,-1.0094613658
1305,0.06525000,CH4,-1.1257236601
1306,0.06530000,CH4,-1.1475649632
1307,0.06535000,CH4,-1.1137531328
1308,0.06540000,CH4,-1.0448774854
1309,0.06545000,CH4,-1.1051866259
1310,0.06550000,CH4,-1.0659903161
1311,0.06555000,CH4,-1.0222799283
1312,0.06560000,CH4,-1.0376652983
1313,0.06565000,CH4,-1.0981090196
1314,0.06570000,CH4,-1.0948684612
1315,0.06575000,CH4,-0.9407709418
1316,0.06580000,CH4,-1.1243863382
1317,0.06585000,CH4,-1.0968319326
1318,0.06590000,CH4,-1.1006814690
1319,0.06595000,CH4,-1.1551410504
1320,0.06600000,CH4,-1.0310669458
1321,0.06605000,CH4,1.2596283908
1322,0.06610000,CH4,1.3403695806
1323,0.06615000,CH4,1.3174814925
1324,0.06620000,CH4,1.3268907415
1325,0.06625000,CH4,1.2955317265
1326,0.06630000,CH4,1.1908043426
1327,0.06635000,CH4,1.2483224623
1328,0.06640000,CH4,1.2567484985
1329,0.06645000,CH4,1.3033141317
1330,0.06650000,CH4,1.2382116217
1331,0.06655000,CH4,1.1652592948
1332,0.06660000,CH4,1.2571684321
1333,0.06665000,CH4,1.2944488975
1334,0.06670000,CH4,1.3437142826
1335,0.06675000,CH4,1.2975268126
1336,0.06680000,CH4,1.3328999217
1337,0.06685000,CH4,1.2924905148
1338,0.06690000,CH4,1.2692028780
1339,0.06695000,CH4,1.3122975265
1340,0.06700000,CH4,1.2778193847
1341,0.06705000,CH4,-1.0914448920
1342,0.06710000,CH4,-1.0127848835
1343,0.06715000,CH4,-1.0774234583
1344,0.06720000,CH4,-1.0413932168
1345,0.06725000,CH4,-1.0912739927
1346,0.06730000,CH4,-1.1965844103
1347,0.06735000,CH4,-1.0759088539
1348,0.06740000,CH4,-1.0776387442
1349,0.06745000,CH4,-1.0689075714
1350,0.06750000,CH4,-1.0310715922
1351,0.06755000,CH4,-1.0841886302
1352,0.06760000,CH4,-1.0692996126
1353,0.06765000,CH4,-1.0849651411
1354,0.06770000,CH4,-1.0983393914
1355,0.06775000,CH4,-1.0262305427
1356,0.06780000,CH4,-1.1502146594
1357,0.06785000,CH4,-1.1021835958
1358,0.06790000,CH4,-1.1537342815
1359,0.06795000,CH4,-1.1136108860
1360,0.06800000,CH4,1.2812265026
1361,0.06805000,CH4,1.2649210255
1362,0.06810000,CH4,1.3164843682
1363,0.06815000,CH4,1.3478138182
1364,0.06820000,CH4,1.2751824639
1365,0.06825000,CH4,1.3111253689
1366,0.06830000,CH4,1.3029872768
1367,0.06835000,CH4,1.3359049912
1368,0.06840000,CH4,1.2372469262
1369,0.06845000,CH4,1.2454783415
1370,0.06850000,CH4,1.3702439966
1371,0.06855000,CH4,1.3558382101
1372,0.06860000,CH4,1.3924001596
1373,0.06865000,CH4,1.2360474542
1374,0.06870000,CH4,1.3056227307
1375,0.06875000,CH4,1.3812069020
1376,0.06880000,CH4,1.3315142660
1377,0.06885000,CH4,1.2957515272
1378,0.06890000,CH4,1.3303209603
1379,0.06895000,CH4,1.3227547294
1380,0.06900000,CH4,1.2818415085
1381,0.06905000,CH4,-1.1212576474
1382,0.06910000,CH4,-1.0608212809
1383,0.06915000,CH4,-1.1084355182
1384,0.06920000,CH4,-1.0778561260
1385,0.06925000,CH4,-1.1660014122
1386,0.06930000,CH4,-1.1954567387
1387,0.06935000,CH4,-1.1363194751
1388,0.06940000,CH4,-1.1880987528
1389,0.06945000,CH4,-1.0643406837
1390,0.06950000,CH4,-1.1598682006
1391,0.06955000,CH4,-1.0971971027
1392,0.06960000,CH4,-1.1116824736
1393,0.06965000,CH4,-1.2144933640
1394,0.06970000,CH4,-1.1136857175
1395,0.06975000,CH4,-1.1476828759
1396,0.06980000,CH4,-1.0595927172
1397,0.06985000,CH4,-1.1260595204
1398,0.06990000,CH4,-1.1175669298
1399,0.06995000,CH4,-1.1182559924
1400,0.07000000,CH4,-1.0508303481
1401,0.07005000,CH4,1.2486360217
1402,0.07010000,CH4,1.4116911286
1403,0.07015000,CH4,1.3567878066
1404,0.07020000,CH4,1.2801952023
1405,0.07025000,CH4,1.3176069446
1406,0.07030000,CH4,1.2548510466
1407,0.07035000,CH4,1.2691808444
1408,0.07040000,CH4,1.2397042285
1409,0.07045000,CH4,1.3679626466
1410,0.07050000,CH4,1.3934218729
1411,0.07055000,CH4,1.3110639971
