index,time_s,channel,value
717,0.03585000,CH5,0.2759972926
718,0.03590000,CH5,0.3611877446
719,0.03595000,CH5,0.5760985216
720,0.03600000,CH5,0.8907355644
721,0.03605000,CH5,1.0506071392
722,0.03610000,CH5,1.0133953545
723,0.03615000,CH5,0.7036282345
724,0.03620000,CH5,0.3331518601
725,0.03625000,CH5,-0.0919423586
726,0.03630000,CH5,-0.5188001999
727,0.03635000,CH5,-0.5405582433
728,0.03640000,CH5,-0.5674058979
729,0.03645000,CH5,-0.4246879452
730,0.03650000,CH5,-0.3615405381
731,0.03655000,CH5,-0.4295710793
732,0.03660000,CH5,-0.5727341273
733,0.03665000,CH5,-0.5236907939
734,0.03670000,CH5,-0.4339520695
735,0.03675000,CH5,-0.2189066577
736,0.03680000,CH5,0.2208951907
737,0.03685000,CH5,0.8147521867
738,0.03690000,CH5,0.9470424171
739,0.03695000,CH5,1.0501395070
740,0.03700000,CH5,0.8309240644
741,0.03705000,CH5,0.6890851197
742,0.03710000,CH5,0.4142190030
743,0.03715000,CH5,0.3352373605
744,0.03720000,CH5,0.2055714934
745,0.03725000,CH5,0.2277270247
746,0.03730000,CH5,0.0829538329
747,0.03735000,CH5,-0.2040529621
748,0.03740000,CH5,-0.5789750623
749,0.03745000,CH5,-0.9090552885
750,0.03750000,CH5,-1.0411734747
751,0.03755000,CH5,-0.9122304474
752,0.03760000,CH5,-0.5904379157
753,0.03765000,CH5,-0.2115989057
754,0.03770000,CH5,0.1124955424
755,0.03775000,CH5,0.3706035283
756,0.03780000,CH5,0.2705217311
757,0.03785000,CH5,0.3162956207
758,0.03790000,CH5,0.4386341487
759,0.03795000,CH5,0.6350056503
760,0.03800000,CH5,1.0134225134
761,0.03805000,CH5,1.1673172334
762,0.03810000,CH5,1.0559434859
763,0.03815000,CH5,0.7944170622
764,0.03820000,CH5,0.2873400386
765,0.03825000,CH5,-0.1984720393
766,0.03830000,CH5,-0.4949676749
767,0.03835000,CH5,-0.7683248461
768,0.03840000,CH5,-0.6971219665
769,0.03845000,CH5,-0.5509760289
770,0.03850000,CH5,-0.4971400898
771,0.03855000,CH5,-0.6385294275
772,0.03860000,CH5,-0.7069012847
773,0.03865000,CH5,-0.6931560981
774,0.03870000,CH5,-0.5374753236
775,0.03875000,CH5,-0.1039514115
776,0.03880000,CH5,0.3787636372
777,0.03885000,CH5,0.8963424108
778,0.03890000,CH5,1.0871959075
779,0.03895000,CH5,1.1077303458
780,0.03900000,CH5,1.0455672485
781,0.03905000,CH5,0.7390128918
782,0.03910000,CH5,0.6406251382
783,0.03915000,CH5,0.3679110261
784,0.03920000,CH5,0.3625471491
785,0.03925000,CH5,0.2821091624
786,0.03930000,CH5,0.0240655015
787,0.03935000,CH5,-0.3424061982
788,0.03940000,CH5,-0.7451411505
789,0.03945000,CH5,-1.1550356846
790,0.03950000,CH5,-1.2704856025
791,0.03955000,CH5,-1.2689102705
792,0.03960000,CH5,-0.7214756406
793,0.03965000,CH5,-0.3208472238
794,0.03970000,CH5,0.0095596269
795,0.03975000,CH5,0.2912243143
796,0.03980000,CH5,0.3590579094
797,0.03985000,CH5,0.4838375559
798,0.03990000,CH5,0.6710274589
799,0.03995000,CH5,0.8760791790
800,0.04000000,CH5,1.2832981589
801,0.04005000,CH5,1.2377056864
802,0.04010000,CH5,1.2117019699
803,0.04015000,CH5,0.9284412838
804,0.04020000,CH5,0.3336533539
805,0.04025000,CH5,-0.0439717349
806,0.04030000,CH5,-0.6031186684
807,0.04035000,CH5,-0.8839307412
808,0.04040000,CH5,-0.9401475165
809,0.04045000,CH5,-0.8870547269
810,0.04050000,CH5,-0.7658706985
811,0.04055000,CH5,-0.8677587227
812,0.04060000,CH5,-0.9357950775
813,0.04065000,CH5,-0.8450529765
814,0.04070000,CH5,-0.5269426023
815,0.04075000,CH5,-0.1368096082
816,0.04080000,CH5,0.3823745831
817,0.04085000,CH5,1.0028238085
818,0.04090000,CH5,1.4362634719
819,0.04095000,CH5,1.5202935775
820,0.04100000,CH5,1.3303333036
821,0.04105000,CH5,0.9831069938
822,0.04110000,CH5,0.6633588888
823,0.04115000,CH5,0.5189795179
824,0.04120000,CH5,0.4736652510
825,0.04125000,CH5,0.2276319597
826,0.04130000,CH5,0.0541623338
827,0.04135000,CH5,-0.5068834862
828,0.04140000,CH5,-0.9703077641
829,0.04145000,CH5,-1.3878251051
830,0.04150000,CH5,-1.5204822970
831,0.04155000,CH5,-1.3765639956
832,0.04160000,CH5,-0.9800987532
833,0.04165000,CH5,-0.4472804683
834,0.04170000,CH5,-0.0365302835
835,0.04175000,CH5,0.1610766232
836,0.04180000,CH5,0.4148809516
837,0.04185000,CH5,0.6170132286
838,0.04190000,CH5,0.8953414843
839,0.04195000,CH5,1.0074024451
840,0.04200000,CH5,1.3099172675
841,0.04205000,CH5,1.5887490649
842,0.04210000,CH5,1.4269853958
843,0.04215000,CH5,0.9786656847
844,0.04220000,CH5,0.4344613783
845,0.04225000,CH5,-0.1861925468
846,0.04230000,CH5,-0.6501218761
847,0.04235000,CH5,-0.9333654678
848,0.04240000,CH5,-1.1282423590
849,0.04245000,CH5,-1.0354910176
850,0.04250000,CH5,-1.0405641953
851,0.04255000,CH5,-0.9993722286
852,0.04260000,CH5,-0.9872369297
853,0.04265000,CH5,-0.9912345901
854,0.04270000,CH5,-0.6729665964
855,0.04275000,CH5,-0.0886110170
856,0.04280000,CH5,0.5453136391
857,0.04285000,CH5,1.0625168335
858,0.04290000,CH5,1.4658894610
859,0.04295000,CH5,1.6529111900
860,0.04300000,CH5,1.4608181221
861,0.04305000,CH5,1.1566927122
862,0.04310000,CH5,0.9388151033
863,0.04315000,CH5,0.7055652296
864,0.04320000,CH5,0.5323215032
865,0.04325000,CH5,0.2863235981
866,0.04330000,CH5,-0.1294264249
867,0.04335000,CH5,-0.5501105949
868,0.04340000,CH5,-1.0896998007
869,0.04345000,CH5,-1.5790109768
870,0.04350000,CH5,-1.5884949007
871,0.04355000,CH5,-1.5476110733
872,0.04360000,CH5,-1.1354218938
873,0.04365000,CH5,-0.6323615184
874,0.04370000,CH5,-0.0543489958
875,0.04375000,CH5,0.2313121482
876,0.04380000,CH5,0.4559605590
877,0.04385000,CH5,0.7054113078
878,0.04390000,CH5,0.9194981380
879,0.04395000,CH5,1.1955530965
880,0.04400000,CH5,1.5146286474
881,0.04405000,CH5,1.6258264474
882,0.04410000,CH5,1.5057344745
883,0.04415000,CH5,1.2462363367
884,0.04420000,CH5,0.5175514133
885,0.04425000,CH5,-0.0695760536
886,0.04430000,CH5,-0.7678520657
887,0.04435000,CH5,-1.0637433308
888,0.04440000,CH5,-1.1540338461
889,0.04445000,CH5,-1.0665169420
890,0.04450000,CH5,-1.1712290986
891,0.04455000,CH5,-1.1650066616
892,0.04460000,CH5,-1.1358932562
893,0.04465000,CH5,-1.0343665760
894,0.04470000,CH5,-0.7680366618
895,0.04475000,CH5,-0.1259464659
896,0.04480000,CH5,0.4609149738
897,0.04485000,CH5,1.1566580656
898,0.04490000,CH5,1.5541519823
899,0.04495000,CH5,1.6501166094
900,0.04500000,CH5,1.4913178730
901,0.04505000,CH5,1.2422764390
902,0.04510000,CH5,0.9004304064
903,0.04515000,CH5,0.7107092367
904,0.04520000,CH5,0.3787929374
905,0.04525000,CH5,0.3445503984
906,0.04530000,CH5,-0.1949791303
907,0.04535000,CH5,-0.6569229366
908,0.04540000,CH5,-1.1517097467
909,0.04545000,CH5,-1.5959468004
910,0.04550000,CH5,-1.7014719299
911,0.04555000,CH5,-1.4761186853
912,0.04560000,CH5,-1.1552711828
913,0.04565000,CH5,-0.5356551929
914,0.04570000,CH5,-0.1328413915
915,0.04575000,CH5,0.2509696829
916,0.04580000,CH5,0.5521144561
917,0.04585000,CH5,0.7066414216
918,0.04590000,CH5,0.9268489341
919,0.04595000,CH5,1.1906175990
920,0.04600000,CH5,1.4949366810
921,0.04605000,CH5,1.6276138325
922,0.04610000,CH5,1.4675772694
923,0.04615000,CH5,1.0871444280
924,0.04620000,CH5,0.5566953857
925,0.04625000,CH5,-0.2638266077
926,0.04630000,CH5,-0.6740326296
927,0.04635000,CH5,-0.9812192228
928,0.04640000,CH5,-1.1560229238
929,0.04645000,CH5,-1.1267583925
930,0.04650000,CH5,-1.0675675465
931,0.04655000,CH5,-1.1467711696
932,0.04660000,CH5,-1.0089841281
933,0.04665000,CH5,-1.0091017038
934,0.04670000,CH5,-0.7248141198
935,0.04675000,CH5,-0.1779819207
936,0.04680000,CH5,0.4774837219
937,0.04685000,CH5,1.0705927026
938,0.04690000,CH5,1.5285229076
939,0.04695000,CH5,1.5867733248
940,0.04700000,CH5,1.4360134049
941,0.04705000,CH5,1.1190973785
942,0.04710000,CH5,0.8927815796
943,0.04715000,CH5,0.6720104651
944,0.04720000,CH5,0.3804487924
945,0.04725000,CH5,0.2554341850
946,0.04730000,CH5,-0.0205264188
947,0.04735000,CH5,-0.5533399166
948,0.04740000,CH5,-1.0599837649
949,0.04745000,CH5,-1.4457642242
950,0.04750000,CH5,-1.6548512021
951,0.04755000,CH5,-1.5408795139
952,0.04760000,CH5,-1.0149655072
953,0.04765000,CH5,-0.5599426400
954,0.04770000,CH5,-0.0158704837
955,0.04775000,CH5,0.2223799845
956,0.04780000,CH5,0.4380401736
957,0.04785000,CH5,0.5461305531
958,0.04790000,CH5,0.8471125773
959,0.04795000,CH5,1.0539398548
960,0.04800000,CH5,1.3893776040
961,0.04805000,CH5,1.5188420960
962,0.04810000,CH5,1.4390470314
963,0.04815000,CH5,1.0018325435
964,0.04820000,CH5,0.4898140833
965,0.04825000,CH5,-0.0746549206
966,0.04830000,CH5,-0.7815361699
967,0.04835000,CH5,-0.8872669820
968,0.04840000,CH5,-0.9035940976
969,0.04845000,CH5,-0.9536684681
970,0.04850000,CH5,-0.9118953181
971,0.04855000,CH5,-0.9386636599
972,0.04860000,CH5,-1.0081365172
973,0.04865000,CH5,-0.8507462988
974,0.04870000,CH5,-0.5943273088
975,0.04875000,CH5,-0.1590424245
976,0.04880000,CH5,0.3415806100
977,0.04885000,CH5,0.9312134141
978,0.04890000,CH5,1.3818968500
979,0.04895000,CH5,1.4180783545
980,0.04900000,CH5,1.3191837436
981,0.04905000,CH5,1.0129929529
982,0.04910000,CH5,0.6312074195
983,0.04915000,CH5,0.5488309641
984,0.04920000,CH5,0.3758137290
985,0.04925000,CH5,0.1539117057
986,0.04930000,CH5,0.0094382962
987,0.04935000,CH5,-0.4211822131
988,0.04940000,CH5,-0.9046605549
989,0.04945000,CH5,-1.3107253896
990,0.04950000,CH5,-1.4215701434
991,0.04955000,CH5,-1.3258272505
992,0.04960000,CH5,-0.8012253921
993,0.04965000,CH5,-0.4359870058
994,0.04970000,CH5,-0.0326275681
995,0.04975000,CH5,0.2140935996
996,0.04980000,CH5,0.2914566539
997,0.04985000,CH5,0.5729241523
998,0.04990000,CH5,0.5810172931
999,0.04995000,CH5,0.9314289160
1000,0.05000000,CH5,1.1031783562
1001,0.05005000,CH5,1.3471299725
1002,0.05010000,CH5,1.2263696105
1003,0.05015000,CH5,0.9211565395
1004,0.05020000,CH5,0.4081149467
1005,0.05025000,CH5,-0.1009270234
1006,0.05030000,CH5,-0.5878165338
1007,0.05035000,CH5,-0.8340616626
1008,0.05040000,CH5,-0.8199696141
1009,0.05045000,CH5,-0.7169868264
1010,0.05050000,CH5,-0.7006341634
1011,0.05055000,CH5,-0.6680813422
1012,0.05060000,CH5,-0.7808032933
1013,0.05065000,CH5,-0.7630297728
1014,0.05070000,CH5,-0.6425521129
1015,0.05075000,CH5,-0.0547274866
1016,0.05080000,CH5,0.3851865518
1017,0.05085000,CH5,0.8531764813
1018,0.05090000,CH5,1.1460854881
1019,0.05095000,CH5,1.2494117572
1020,0.05100000,CH5,1.0899719348
1021,0.05105000,CH5,0.6975974062
1022,0.05110000,CH5,0.6272027148
1023,0.05115000,CH5,0.4156158235
1024,0.05120000,CH5,0.3542843814
1025,0.05125000,CH5,0.2073535704
1026,0.05130000,CH5,0.0381751976
1027,0.05135000,CH5,-0.3224231809
1028,0.05140000,CH5,-0.5872059809
1029,0.05145000,CH5,-0.9424821305
1030,0.05150000,CH5,-1.2303166693
1031,0.05155000,CH5,-1.0678101213
1032,0.05160000,CH5,-0.7377312921
1033,0.05165000,CH5,-0.3308449437
1034,0.05170000,CH5,0.1027665508
1035,0.05175000,CH5,0.2807320395
1036,0.05180000,CH5,0.3338820217
1037,0.05185000,CH5,0.3370753507
1038,0.05190000,CH5,0.4251805901
1039,0.05195000,CH5,0.5758035464
1040,0.05200000,CH5,0.9208653549
1041,0.05205000,CH5,1.1296108497
1042,0.05210000,CH5,1.0561032993
1043,0.05215000,CH5,0.8045320750
1044,0.05220000,CH5,0.3659124710
1045,0.05225000,CH5,-0.2290664547
1046,0.05230000,CH5,-0.6289884007
1047,0.05235000,CH5,-0.6759959012
1048,0.05240000,CH5,-0.5960815491
1049,0.05245000,CH5,-0.5031756117
1050,0.05250000,CH5,-0.4588786428
1051,0.05255000,CH5,-0.5640075003
1052,0.05260000,CH5,-0.5210174567
1053,0.05265000,CH5,-0.6439312870
1054,0.05270000,CH5,-0.5507480305
1055,0.05275000,CH5,-0.2122253409
1056,0.05280000,CH5,0.2541944949
1057,0.05285000,CH5,0.7390599829
1058,0.05290000,CH5,0.9759219425
1059,0.05295000,CH5,0.9809042504
1060,0.05300000,CH5,0.7911635780
1061,0.05305000,CH5,0.6250434940
1062,0.05310000,CH5,0.4136939003
1063,0.05315000,CH5,0.2707258069
1064,0.05320000,CH5,0.2598068835
1065,0.05325000,CH5,0.2687457707
1066,0.05330000,CH5,0.0286626342
1067,0.05335000,CH5,-0.2286089002
1068,0.05340000,CH5,-0.5498526818
1069,0.05345000,CH5,-0.8560393740
1070,0.05350000,CH5,-0.9782337722
1071,0.05355000,CH5,-0.9388839251
1072,0.05360000,CH5,-0.5300957708
1073,0.05365000,CH5,-0.1727762436
1074,0.05370000,CH5,0.1166707453
1075,0.05375000,CH5,0.2844850150
1076,0.05380000,CH5,0.2514927565
1077,0.05385000,CH5,0.3172629202
1078,0.05390000,CH5,0.4271547959
1079,0.05395000,CH5,0.5888119971
1080,0.05400000,CH5,0.7559607910
1081,0.05405000,CH5,0.9408337802
1082,0.05410000,CH5,0.9069093461
1083,0.05415000,CH5,0.7087216697
1084,0.05420000,CH5,0.2712896796
1085,0.05425000,CH5,-0.1992980290
1086,0.05430000,CH5,-0.4600307667
1087,0.05435000,CH5,-0.5490722092
1088,0.05440000,CH5,-0.6031938956
1089,0.05445000,CH5,-0.3403639821
1090,0.05450000,CH5,-0.4057890852
1091,0.05455000,CH5,-0.3807576981
1092,0.05460000,CH5,-0.5839409474
1093,0.05465000,CH5,-0.5685188554
1094,0.05470000,CH5,-0.5282008127
1095,0.05475000,CH5,-0.1567062085
1096,0.05480000,CH5,0.2843434311
1097,0.05485000,CH5,0.6265496447
1098,0.05490000,CH5,0.8543305611
1099,0.05495000,CH5,0.9267751557
1100,0.05500000,CH5,0.7959740553
1101,0.05505000,CH5,0.4658157212
1102,0.05510000,CH5,0.3398532536
1103,0.05515000,CH5,0.2224415940
1104,0.05520000,CH5,0.3455952775
1105,0.05525000,CH5,0.2529028653
1106,0.05530000,CH5,0.2051772010
1107,0.05535000,CH5,-0.1918180467
1108,0.05540000,CH5,-0.6152648146
1109,0.05545000,CH5,-0.8322221014
1110,0.05550000,CH5,-0.9589528590
1111,0.05555000,CH5,-0.8974900986
1112,0.05560000,CH5,-0.5067974570
1113,0.05565000,CH5,-0.1279971936
1114,0.05570000,CH5,0.1027591130
1115,0.05575000,CH5,0.2619950144
1116,0.05580000,CH5,0.3245421311
1117,0.05585000,CH5,0.3072372344
1118,0.05590000,CH5,0.3514720091
1119,0.05595000,CH5,0.5405205067
1120,0.05600000,CH5,0.8735087743
1121,0.05605000,CH5,0.9282879657
1122,0.05610000,CH5,0.9606065551
1123,0.05615000,CH5,0.6492566873
1124,0.05620000,CH5,0.3018487806
1125,0.05625000,CH5,-0.1710016884
1126,0.05630000,CH5,-0.5113480968
1127,0.05635000,CH5,-0.6393311231
1128,0.05640000,CH5,-0.5553545856
1129,0.05645000,CH5,-0.4360108663
1130,0.05650000,CH5,-0.3366931392
1131,0.05655000,CH5,-0.4876482797
1132,0.05660000,CH5,-0.5414463111
1133,0.05665000,CH5,-0.6216163262
1134,0.05670000,CH5,-0.3733171573
1135,0.05675000,CH5,-0.1587598937
1136,0.05680000,CH5,0.3314324856
1137,0.05685000,CH5,0.6976131915
1138,0.05690000,CH5,0.9394004246
1139,0.05695000,CH5,0.9344198499
1140,0.05700000,CH5,0.8531539241
1141,0.05705000,CH5,0.6762213754
1142,0.05710000,CH5,0.3912332710
1143,0.05715000,CH5,0.2637408322
1144,0.05720000,CH5,0.2325300980
1145,0.05725000,CH5,0.2510110486
1146,0.05730000,CH5,0.1124273880
1147,0.05735000,CH5,-0.1833351377
1148,0.05740000,CH5,-0.5970915448
1149,0.05745000,CH5,-1.0086922963
1150,0.05750000,CH5,-1.1721171743
1151,0.05755000,CH5,-0.9742774550
1152,0.05760000,CH5,-0.5869692539
1153,0.05765000,CH5,-0.2307240849
1154,0.05770000,CH5,0.1515505836
1155,0.05775000,CH5,0.2320315363
1156,0.05780000,CH5,0.2801254607
1157,0.05785000,CH5,0.3039950659
1158,0.05790000,CH5,0.4775636346
1159,0.05795000,CH5,0.7287720533
1160,0.05800000,CH5,0.9180199217
1161,0.05805000,CH5,1.1780611215
1162,0.05810000,CH5,1.0727781409
1163,0.05815000,CH5,0.8093424965
1164,0.05820000,CH5,0.2382279915
1165,0.05825000,CH5,-0.1823396737
1166,0.05830000,CH5,-0.5406604186
1167,0.05835000,CH5,-0.7575077442
1168,0.05840000,CH5,-0.7308791648
1169,0.05845000,CH5,-0.6251717730
1170,0.05850000,CH5,-0.5224164222
1171,0.05855000,CH5,-0.6537073581
1172,0.05860000,CH5,-0.6905964980
1173,0.05865000,CH5,-0.8265165059
1174,0.05870000,CH5,-0.4738633894
1175,0.05875000,CH5,-0.2034610942
1176,0.05880000,CH5,0.2628400833
1177,0.05885000,CH5,0.9301463879
1178,0.05890000,CH5,1.1059653984
1179,0.05895000,CH5,1.2060571335
1180,0.05900000,CH5,1.0010848032
1181,0.05905000,CH5,0.7397239301
1182,0.05910000,CH5,0.5299068255
1183,0.05915000,CH5,0.4364492651
1184,0.05920000,CH5,0.3097333672
1185,0.05925000,CH5,0.1880623386
1186,0.05930000,CH5,0.0415046890
1187,0.05935000,CH5,-0.3978891249
1188,0.05940000,CH5,-0.8796600524
1189,0.05945000,CH5,-1.1677698524
1190,0.05950000,CH5,-1.3527572410
1191,0.05955000,CH5,-1.1642837354
1192,0.05960000,CH5,-0.8155319682
1193,0.05965000,CH5,-0.3776999088
1194,0.05970000,CH5,0.0111427288
1195,0.05975000,CH5,0.1802318877
1196,0.05980000,CH5,0.3835724758
1197,0.05985000,CH5,0.4892775436
1198,0.05990000,CH5,0.5977665162
1199,0.05995000,CH5,0.9122803503
1200,0.06000000,CH5,1.1519447477
1201,0.06005000,CH5,1.1988009302
1202,0.06010000,CH5,1.1703413270
1203,0.06015000,CH5,0.9305415853
1204,0.06020000,CH5,0.4195279657
1205,0.06025000,CH5,-0.1256119516
1206,0.06030000,CH5,-0.5527227204
1207,0.06035000,CH5,-0.7284991664
1208,0.06040000,CH5,-0.8794966496
1209,0.06045000,CH5,-0.8316508973
1210,0.06050000,CH5,-0.8107009333
1211,0.06055000,CH5,-0.8298872345
1212,0.06060000,CH5,-0.9264329074
1213,0.06065000,CH5,-0.8193153666
1214,0.06070000,CH5,-0.5930866372
1215,0.06075000,CH5,-0.1781101918
1216,0.06080000,CH5,0.3790638937
1217,0.06085000,CH5,0.9163010418
1218,0.06090000,CH5,1.2430616184
1219,0.06095000,CH5,1.4599121817
1220,0.06100000,CH5,1.2923932426
1221,0.06105000,CH5,1.0332552081
1222,0.06110000,CH5,0.8223562688
1223,0.06115000,CH5,0.5051616488
1224,0.06120000,CH5,0.4228029221
1225,0.06125000,CH5,0.2093350356
1226,0.06130000,CH5,-0.0075284631
1227,0.06135000,CH5,-0.5227672969
1228,0.06140000,CH5,-1.0836053518
1229,0.06145000,CH5,-1.4025499670
1230,0.06150000,CH5,-1.5978437896
1231,0.06155000,CH5,-1.4187585539
1232,0.06160000,CH5,-1.0368181426
1233,0.06165000,CH5,-0.4915577295
1234,0.06170000,CH5,-0.0079435621
1235,0.06175000,CH5,0.2957662946
1236,0.06180000,CH5,0.4590313981
1237,0.06185000,CH5,0.7007270920
1238,0.06190000,CH5,0.7143497281
1239,0.06195000,CH5,1.0431394719
1240,0.06200000,CH5,1.3288711060
1241,0.06205000,CH5,1.5705239883
1242,0.06210000,CH5,1.4501409817
1243,0.06215000,CH5,1.1922094136
1244,0.06220000,CH5,0.4516553070
1245,0.06225000,CH5,-0.0856148321
1246,0.06230000,CH5,-0.6716987603
1247,0.06235000,CH5,-0.8934113884
1248,0.06240000,CH5,-1.0997692877
1249,0.06245000,CH5,-1.1426695478
1250,0.06250000,CH5,-1.0376075390
1251,0.06255000,CH5,-1.0426663300
1252,0.06260000,CH5,-1.1014216250
1253,0.06265000,CH5,-1.0182974388
1254,0.06270000,CH5,-0.7345491360
1255,0.06275000,CH5,-0.1526679358
1256,0.06280000,CH5,0.4567679979
1257,0.06285000,CH5,0.9552172938
1258,0.06290000,CH5,1.5418180422
1259,0.06295000,CH5,1.5774871603
1260,0.06300000,CH5,1.5201077236
1261,0.06305000,CH5,1.1536001612
1262,0.06310000,CH5,0.9895087390
1263,0.06315000,CH5,0.7043250320
1264,0.06320000,CH5,0.4445743013
1265,0.06325000,CH5,0.2204671210
1266,0.06330000,CH5,-0.0487869209
1267,0.06335000,CH5,-0.5273055491
1268,0.06340000,CH5,-1.0797502779
1269,0.06345000,CH5,-1.4253187639
1270,0.06350000,CH5,-1.7124664010
1271,0.06355000,CH5,-1.5257173758
1272,0.06360000,CH5,-1.1056522380
1273,0.06365000,CH5,-0.6210562646
1274,0.06370000,CH5,-0.0157399908
1275,0.06375000,CH5,0.2649539370
1276,0.06380000,CH5,0.5265454879
1277,0.06385000,CH5,0.6571351703
1278,0.06390000,CH5,0.9397837488
1279,0.06395000,CH5,1.1782311659
1280,0.06400000,CH5,1.4670329931
1281,0.06405000,CH5,1.7500623920
1282,0.06410000,CH5,1.6424289829
1283,0.06415000,CH5,1.1783431665
1284,0.06420000,CH5,0.6463395509
1285,0.06425000,CH5,-0.1380465795
1286,0.06430000,CH5,-0.6963304378
1287,0.06435000,CH5,-1.1302077116
1288,0.06440000,CH5,-1.1267386552
1289,0.06445000,CH5,-1.0784712099
1290,0.06450000,CH5,-1.1227709764
1291,0.06455000,CH5,-1.1858778376
1292,0.06460000,CH5,-1.1274332292
1293,0.06465000,CH5,-0.9687641495
1294,0.06470000,CH5,-0.8051708122
1295,0.06475000,CH5,-0.1073913959
1296,0.06480000,CH5,0.4618255996
1297,0.06485000,CH5,1.1540320924
1298,0.06490000,CH5,1.5689600307
1299,0.06495000,CH5,1.6202622310
1300,0.06500000,CH5,1.6021049372
1301,0.06505000,CH5,1.2495852853
1302,0.06510000,CH5,0.9086795704
1303,0.06515000,CH5,0.7369419113
1304,0.06520000,CH5,0.5077501991
1305,0.06525000,CH5,0.3467417180
1306,0.06530000,CH5,-0.1595760824
1307,0.06535000,CH5,-0.5575759149
1308,0.06540000,CH5,-1.0972068552
1309,0.06545000,CH5,-1.6144136351
1310,0.06550000,CH5,-1.7369249820
1311,0.06555000,CH5,-1.4832613495
1312,0.06560000,CH5,-1.0654698192
1313,0.06565000,CH5,-0.6033301748
1314,0.06570000,CH5,-0.0574279091
1315,0.06575000,CH5,0.2626128887
1316,0.06580000,CH5,0.4774333238
1317,0.06585000,CH5,0.7659964933
1318,0.06590000,CH5,0.9482170149
1319,0.06595000,CH5,1.2036079009
1320,0.06600000,CH5,1.5642495677
1321,0.06605000,CH5,1.6039444123
1322,0.06610000,CH5,1.4898895981
1323,0.06615000,CH5,1.1872476702
1324,0.06620000,CH5,0.5123619582
1325,0.06625000,CH5,-0.0720181990
1326,0.06630000,CH5,-0.6355342745
1327,0.06635000,CH5,-0.9977252919
1328,0.06640000,CH5,-1.1315052540
1329,0.06645000,CH5,-1.0192634799
1330,0.06650000,CH5,-1.1649195346
1331,0.06655000,CH5,-1.1667354772
1332,0.06660000,CH5,-1.0747019274
1333,0.06665000,CH5,-1.0318966776
1334,0.06670000,CH5,-0.6411447161
1335,0.06675000,CH5,-0.1346486927
1336,0.06680000,CH5,0.4486618212
1337,0.06685000,CH5,1.0727816718
1338,0.06690000,CH5,1.4950931833
1339,0.06695000,CH5,1.5840620729
1340,0.06700000,CH5,1.4504386900
1341,0.06705000,CH5,1.2098519243
1342,0.06710000,CH5,0.8284995127
1343,0.06715000,CH5,0.6433166975
1344,0.06720000,CH5,0.4520489278
1345,0.06725000,CH5,0.2285890346
1346,0.06730000,CH5,-0.0776454564
1347,0.06735000,CH5,-0.5708279262
1348,0.06740000,CH5,-1.0579151455
1349,0.06745000,CH5,-1.5666839385
1350,0.06750000,CH5,-1.5032458974
1351,0.06755000,CH5,-1.4035249668
1352,0.06760000,CH5,-1.0788152808
1353,0.06765000,CH5,-0.5348246158
1354,0.06770000,CH5,-0.1170591964
1355,0.06775000,CH5,0.2756350134
1356,0.06780000,CH5,0.4818603416
1357,0.06785000,CH5,0.5813852213
1358,0.06790000,CH5,0.8573922474
1359,0.06795000,CH5,1.1453170238
1360,0.06800000,CH5,1.3091856919
1361,0.06805000,CH5,1.5224311692
1362,0.06810000,CH5,1.3408893355
1363,0.06815000,CH5,0.9770124142
1364,0.06820000,CH5,0.4911273581
1365,0.06825000,CH5,-0.1459765897
1366,0.06830000,CH5,-0.7079232201
1367,0.06835000,CH5,-0.8983470695
1368,0.06840000,CH5,-1.0056234655
1369,0.06845000,CH5,-0.9144505494
1370,0.06850000,CH5,-0.9247130939
1371,0.06855000,CH5,-0.9180815767
1372,0.06860000,CH5,-1.0163737987
1373,0.06865000,CH5,-0.8816819107
1374,0.06870000,CH5,-0.6425693623
1375,0.06875000,CH5,-0.1879407548
1376,0.06880000,CH5,0.4327126139
1377,0.06885000,CH5,1.0442079602
1378,0.06890000,CH5,1.4196441338
1379,0.06895000,CH5,1.4382620297
1380,0.06900000,CH5,1.3008294935
1381,0.06905000,CH5,1.0016064183
1382,0.06910000,CH5,0.7766356383
1383,0.06915000,CH5,0.6344820404
1384,0.06920000,CH5,0.4145771390
1385,0.06925000,CH5,0.2567741920
1386,0.06930000,CH5,-0.0591816651
1387,0.06935000,CH5,-0.4499963447
1388,0.06940000,CH5,-0.9339378057
1389,0.06945000,CH5,-1.2101049370
1390,0.06950000,CH5,-1.3136821613
1391,0.06955000,CH5,-1.2608770674
1392,0.06960000,CH5,-0.8594700478
1393,0.06965000,CH5,-0.4758875098
1394,0.06970000,CH5,-0.0740336077
1395,0.06975000,CH5,0.2825634942
1396,0.06980000,CH5,0.4104486479
1397,0.06985000,CH5,0.5054999220
1398,0.06990000,CH5,0.6119319977
1399,0.06995000,CH5,0.8498515282
1400,0.07000000,CH5,1.0958473958
1401,0.07005000,CH5,1.3272338900
1402,0.07010000,CH5,1.2359127702
1403,0.07015000,CH5,0.9922203758
1404,0.07020000,CH5,0.3427271359
1405,0.07025000,CH5,-0.1006590247
1406,0.07030000,CH5,-0.6008288325
1407,0.07035000,CH5,-0.7256091929
1408,0.07040000,CH5,-0.7770151241
1409,0.07045000,CH5,-0.8049782854
1410,0.07050000,CH5,-0.6994755666
1411,0.07055000,CH5,-0.6162798840
1412,0.07060000,CH5,-0.7593631895
