index,time_s,channel,value
718,0.03590000,CH1,-0.9211903843
719,0.03595000,CH1,-0.4066205632
720,0.03600000,CH1,0.2365884028
721,0.03605000,CH1,0.9284140174
722,0.03610000,CH1,1.4259003972
723,0.03615000,CH1,1.8567715509
724,0.03620000,CH1,2.1941015957
725,0.03625000,CH1,2.2293671982
726,0.03630000,CH1,2.1712902124
727,0.03635000,CH1,1.8504603182
728,0.03640000,CH1,1.4417261383
729,0.03645000,CH1,0.8168158343
730,0.03650000,CH1,0.2435795895
731,0.03655000,CH1,-0.3689272405
732,0.03660000,CH1,-0.9333563420
733,0.03665000,CH1,-1.3947539296
734,0.03670000,CH1,-1.6056266339
735,0.03675000,CH1,-1.7439223199
736,0.03680000,CH1,-1.6287099689
737,0.03685000,CH1,-1.3763137783
738,0.03690000,CH1,-0.8647741310
739,0.03695000,CH1,-0.3805337506
740,0.03700000,CH1,0.3164508493
741,0.03705000,CH1,0.8812525952
742,0.03710000,CH1,1.3945975116
743,0.03715000,CH1,1.8020168807
744,0.03720000,CH1,2.1253632386
745,0.03725000,CH1,2.2277507178
746,0.03730000,CH1,2.1794576464
747,0.03735000,CH1,1.8598070538
748,0.03740000,CH1,1.4572423788
749,0.03745000,CH1,0.8843475140
750,0.03750000,CH1,0.2073873775
751,0.03755000,CH1,-0.4303981158
752,0.03760000,CH1,-0.9165185827
753,0.03765000,CH1,-1.2579087291
754,0.03770000,CH1,-1.6558279834
755,0.03775000,CH1,-1.7683225307
756,0.03780000,CH1,-1.6245428818
757,0.03785000,CH1,-1.3431533362
758,0.03790000,CH1,-0.9620151530
759,0.03795000,CH1,-0.3326868837
760,0.03800000,CH1,0.2440100112
761,0.03805000,CH1,0.8911027219
762,0.03810000,CH1,1.4548048525
763,0.03815000,CH1,1.8689065747
764,0.03820000,CH1,2.1468715879
765,0.03825000,CH1,2.2050279005
766,0.03830000,CH1,2.2120542613
767,0.03835000,CH1,1.9142315117
768,0.03840000,CH1,1.4113595894
769,0.03845000,CH1,0.8720934353
770,0.03850000,CH1,0.2543877974
771,0.03855000,CH1,-0.3768831430
772,0.03860000,CH1,-0.9155479422
773,0.03865000,CH1,-1.3420198867
774,0.03870000,CH1,-1.6782228825
775,0.03875000,CH1,-1.7329177914
776,0.03880000,CH1,-1.6153754531
777,0.03885000,CH1,-1.3147449767
778,0.03890000,CH1,-0.9293912143
779,0.03895000,CH1,-0.3669965928
780,0.03900000,CH1,0.2208770881
781,0.03905000,CH1,0.8750278923
782,0.03910000,CH1,1.4583275245
783,0.03915000,CH1,1.8450457986
784,0.03920000,CH1,2.1300144577
785,0.03925000,CH1,2.2076883807
786,0.03930000,CH1,2.1712683029
787,0.03935000,CH1,1.8524615548
788,0.03940000,CH1,1.3942688561
789,0.03945000,CH1,0.9047877346
790,0.03950000,CH1,0.2318703221
791,0.03955000,CH1,-0.3115399024
792,0.03960000,CH1,-0.9527645110
793,0.03965000,CH1,-1.4191817484
794,0.03970000,CH1,-1.6175184534
795,0.03975000,CH1,-1.6860534984
796,0.03980000,CH1,-1.6337492284
797,0.03985000,CH1,-1.4163243380
798,0.03990000,CH1,-0.9390950458
799,0.03995000,CH1,-0.4052974041
800,0.04000000,CH1,0.2423113125
801,0.04005000,CH1,0.8541539992
802,0.04010000,CH1,1.4971749676
803,0.04015000,CH1,1.8973937550
804,0.04020000,CH1,2.1901889709
805,0.04025000,CH1,2.2601832713
806,0.04030000,CH1,2.1580744085
807,0.04035000,CH1,1.8917899484
808,0.04040000,CH1,1.4232281627
809,0.04045000,CH1,0.8656225818
810,0.04050000,CH1,0.2575122876
811,0.04055000,CH1,-0.3964139346
812,0.04060000,CH1,-0.8560524563
813,0.04065000,CH1,-1.3327207742
814,0.04070000,CH1,-1.6512021568
815,0.04075000,CH1,-1.7403366730
816,0.04080000,CH1,-1.6014714432
817,0.04085000,CH1,-1.3231375963
818,0.04090000,CH1,-0.9517997176
819,0.04095000,CH1,-0.3778708709
820,0.04100000,CH1,0.2569777161
821,0.04105000,CH1,0.8812411824
822,0.04110000,CH1,1.4577362430
823,0.04115000,CH1,1.8456773454
824,0.04120000,CH1,2.1822185424
825,0.04125000,CH1,2.2940708867
826,0.04130000,CH1,2.1537949150
827,0.04135000,CH1,1.8574842803
828,0.04140000,CH1,1.3798734924
829,0.04145000,CH1,0.8893845910
830,0.04150000,CH1,0.2313783147
831,0.04155000,CH1,-0.3547665672
832,0.04160000,CH1,-0.8578906675
833,0.04165000,CH1,-1.3547837629
834,0.04170000,CH1,-1.6232040720
835,0.04175000,CH1,-1.7413856859
836,0.04180000,CH1,-1.6691507000
837,0.04185000,CH1,-1.3794658692
838,0.04190000,CH1,-0.8942795758
839,0.04195000,CH1,-0.3386043519
840,0.04200000,CH1,0.2217551801
841,0.04205000,CH1,0.8851454957
842,0.04210000,CH1,1.3806521392
843,0.04215000,CH1,1.8549930722
844,0.04220000,CH1,2.1223049158
845,0.04225000,CH1,2.2493971802
846,0.04230000,CH1,2.1394636671
847,0.04235000,CH1,1.8586688135
848,0.04240000,CH1,1.4604776230
849,0.04245000,CH1,0.8559587012
850,0.04250000,CH1,0.2648079033
851,0.04255000,CH1,-0.3680614691
852,0.04260000,CH1,-0.9239918400
853,0.04265000,CH1,-1.3322058317
854,0.04270000,CH1,-1.6408814276
855,0.04275000,CH1,-1.7383226103
856,0.04280000,CH1,-1.6345885849
857,0.04285000,CH1,-1.3572372253
858,0.04290000,CH1,-0.9755676018
859,0.04295000,CH1,-0.4238267894
860,0.04300000,CH1,0.2958982194
861,0.04305000,CH1,0.9127137133
862,0.04310000,CH1,1.4085512200
863,0.04315000,CH1,1.8366638336
864,0.04320000,CH1,2.1660502120
865,0.04325000,CH1,2.2934879509
866,0.04330000,CH1,2.1487169429
867,0.04335000,CH1,1.8530610385
868,0.04340000,CH1,1.4177827689
869,0.04345000,CH1,0.8951956576
870,0.04350000,CH1,0.2559226578
871,0.04355000,CH1,-0.3826523295
872,0.04360000,CH1,-0.9125680613
873,0.04365000,CH1,-1.3750103287
874,0.04370000,CH1,-1.5720746784
875,0.04375000,CH1,-1.7334238854
876,0.04380000,CH1,-1.6528781516
877,0.04385000,CH1,-1.3893308681
878,0.04390000,CH1,-0.9425449848
879,0.04395000,CH1,-0.3521964726
880,0.04400000,CH1,0.2714196673
881,0.04405000,CH1,0.8506672327
882,0.04410000,CH1,1.4424210830
883,0.04415000,CH1,1.8499547632
884,0.04420000,CH1,2.1708980485
885,0.04425000,CH1,2.2170025587
886,0.04430000,CH1,2.1734005740
887,0.04435000,CH1,1.9064239047
888,0.04440000,CH1,1.4401171162
889,0.04445000,CH1,0.9039587947
890,0.04450000,CH1,0.2204145033
891,0.04455000,CH1,-0.3532224118
892,0.04460000,CH1,-0.9122015758
893,0.04465000,CH1,-1.3470577600
894,0.04470000,CH1,-1.6369296576
895,0.04475000,CH1,-1.7306073775
896,0.04480000,CH1,-1.6206529500
897,0.04485000,CH1,-1.3686806484
898,0.04490000,CH1,-0.9088022215
899,0.04495000,CH1,-0.3824383511
900,0.04500000,CH1,0.2428843274
901,0.04505000,CH1,0.8843690148
902,0.04510000,CH1,1.4353257775
903,0.04515000,CH1,1.8221898321
904,0.04520000,CH1,2.1469252486
905,0.04525000,CH1,2.2574497002
906,0.04530000,CH1,2.2057567807
907,0.04535000,CH1,1.8705185827
908,0.04540000,CH1,1.4452780906
909,0.04545000,CH1,0.8802329467
910,0.04550000,CH1,0.2482143761
911,0.04555000,CH1,-0.3288055558
912,0.04560000,CH1,-0.9205083545
913,0.04565000,CH1,-1.3467758099
914,0.04570000,CH1,-1.6161444300
915,0.04575000,CH1,-1.7561211202
916,0.04580000,CH1,-1.6270096275
917,0.04585000,CH1,-1.4139893618
918,0.04590000,CH1,-0.8776997851
919,0.04595000,CH1,-0.3554621176
920,0.04600000,CH1,0.2443128452
921,0.04605000,CH1,0.8757276900
922,0.04610000,CH1,1.4164051236
923,0.04615000,CH1,1.8608891722
924,0.04620000,CH1,2.1593978198
925,0.04625000,CH1,2.2543316659
926,0.04630000,CH1,2.1834629090
927,0.04635000,CH1,1.8660519093
928,0.04640000,CH1,1.4902113619
929,0.04645000,CH1,0.8926596659
930,0.04650000,CH1,0.2275467684
931,0.04655000,CH1,-0.3738434717
932,0.04660000,CH1,-0.8977788936
933,0.04665000,CH1,-1.3811117792
934,0.04670000,CH1,-1.6072198693
935,0.04675000,CH1,-1.7544406491
936,0.04680000,CH1,-1.6320873971
937,0.04685000,CH1,-1.3669378844
938,0.04690000,CH1,-0.9767041452
939,0.04695000,CH1,-0.3859517598
940,0.04700000,CH1,0.2710392908
941,0.04705000,CH1,0.8921759833
942,0.04710000,CH1,1.4006649965
943,0.04715000,CH1,1.8179932256
944,0.04720000,CH1,2.1324848854
945,0.04725000,CH1,2.2525717640
946,0.04730000,CH1,2.1850268527
947,0.04735000,CH1,1.8474946177
948,0.04740000,CH1,1.4115190340
949,0.04745000,CH1,0.8401477433
950,0.04750000,CH1,0.2353301929
951,0.04755000,CH1,-0.3930925341
952,0.04760000,CH1,-0.9360554758
953,0.04765000,CH1,-1.3895102333
954,0.04770000,CH1,-1.7061242320
955,0.04775000,CH1,-1.7774527887
956,0.04780000,CH1,-1.6182443316
957,0.04785000,CH1,-1.3574730742
958,0.04790000,CH1,-0.9599347938
959,0.04795000,CH1,-0.3421919237
960,0.04800000,CH1,0.2282047405
961,0.04805000,CH1,0.9075453317
962,0.04810000,CH1,1.4891109949
963,0.04815000,CH1,1.9119430413
964,0.04820000,CH1,2.1842484363
965,0.04825000,CH1,2.2377545551
966,0.04830000,CH1,2.2229590841
967,0.04835000,CH1,1.8637700894
968,0.04840000,CH1,1.3862428314
969,0.04845000,CH1,0.8698550432
970,0.04850000,CH1,0.2331594924
971,0.04855000,CH1,-0.3764155410
972,0.04860000,CH1,-0.9740211141
973,0.04865000,CH1,-1.3649914720
974,0.04870000,CH1,-1.6619840758
975,0.04875000,CH1,-1.7332658558
976,0.04880000,CH1,-1.6327116583
977,0.04885000,CH1,-1.3401252056
978,0.04890000,CH1,-0.9264475274
979,0.04895000,CH1,-0.4229180918
980,0.04900000,CH1,0.2801094229
981,0.04905000,CH1,0.8207239542
982,0.04910000,CH1,1.4118337660
983,0.04915000,CH1,1.8443722773
984,0.04920000,CH1,2.1686831812
985,0.04925000,CH1,2.1961188056
986,0.04930000,CH1,2.1888112081
987,0.04935000,CH1,1.8290218934
988,0.04940000,CH1,1.4526113661
989,0.04945000,CH1,0.9170540966
990,0.04950000,CH1,0.2666983652
991,0.04955000,CH1,-0.3615987289
992,0.04960000,CH1,-0.9311364236
993,0.04965000,CH1,-1.3848477400
994,0.04970000,CH1,-1.6663445708
995,0.04975000,CH1,-1.7549394127
996,0.04980000,CH1,-1.6511485506
997,0.04985000,CH1,-1.3944597358
998,0.04990000,CH1,-0.9456334151
999,0.04995000,CH1,-0.3923519879
1000,0.05000000,CH1,0.2618860683
1001,0.05005000,CH1,0.9003576553
1002,0.05010000,CH1,1.4301122578
1003,0.05015000,CH1,1.8809995852
1004,0.05020000,CH1,2.1476468784
1005,0.05025000,CH1,2.2042794079
1006,0.05030000,CH1,2.1881895072
1007,0.05035000,CH1,1.8924038674
1008,0.05040000,CH1,1.4078860371
1009,0.05045000,CH1,0.9018287100
1010,0.05050000,CH1,0.2800603010
1011,0.05055000,CH1,-0.3558998491
1012,0.05060000,CH1,-0.9184010885
1013,0.05065000,CH1,-1.3744342463
1014,0.05070000,CH1,-1.6608517831
1015,0.05075000,CH1,-1.7403379408
1016,0.05080000,CH1,-1.6950881698
1017,0.05085000,CH1,-1.3680939538
1018,0.05090000,CH1,-0.9190795684
1019,0.05095000,CH1,-0.3106914016
1020,0.05100000,CH1,0.2619712828
1021,0.05105000,CH1,0.8864614519
1022,0.05110000,CH1,1.4128594402
1023,0.05115000,CH1,1.8368379006
1024,0.05120000,CH1,2.2451790767
1025,0.05125000,CH1,2.2685713518
1026,0.05130000,CH1,2.1366535190
1027,0.05135000,CH1,1.8568511985
1028,0.05140000,CH1,1.4409831315
1029,0.05145000,CH1,0.8500352358
1030,0.05150000,CH1,0.2237950924
1031,0.05155000,CH1,-0.3539958440
1032,0.05160000,CH1,-0.9644086966
1033,0.05165000,CH1,-1.3259939451
1034,0.05170000,CH1,-1.6275902370
1035,0.05175000,CH1,-1.7233598802
1036,0.05180000,CH1,-1.6204537727
1037,0.05185000,CH1,-1.3642162756
1038,0.05190000,CH1,-0.8852146915
1039,0.05195000,CH1,-0.3655587365
1040,0.05200000,CH1,0.2118132515
1041,0.05205000,CH1,0.8601624694
1042,0.05210000,CH1,1.4433855578
1043,0.05215000,CH1,1.8430889753
1044,0.05220000,CH1,2.1536531129
1045,0.05225000,CH1,2.1695088294
1046,0.05230000,CH1,2.1286136634
1047,0.05235000,CH1,1.9000728319
1048,0.05240000,CH1,1.4429174372
1049,0.05245000,CH1,0.8547976151
1050,0.05250000,CH1,0.2240701721
1051,0.05255000,CH1,-0.4144192842
1052,0.05260000,CH1,-0.9500597448
1053,0.05265000,CH1,-1.3567662330
1054,0.05270000,CH1,-1.6311615500
1055,0.05275000,CH1,-1.7129656918
1056,0.05280000,CH1,-1.6509884617
1057,0.05285000,CH1,-1.3802203004
1058,0.05290000,CH1,-0.9325628426
1059,0.05295000,CH1,-0.3730242078
1060,0.05300000,CH1,0.2519695749
1061,0.05305000,CH1,0.8140648023
1062,0.05310000,CH1,1.4186908084
1063,0.05315000,CH1,1.8639930479
1064,0.05320000,CH1,2.1481917924
1065,0.05325000,CH1,2.2576449795
1066,0.05330000,CH1,2.1023334422
1067,0.05335000,CH1,1.9030375864
1068,0.05340000,CH1,1.4539527858
1069,0.05345000,CH1,0.9311110479
1070,0.05350000,CH1,0.2153652083
1071,0.05355000,CH1,-0.3829710685
1072,0.05360000,CH1,-0.8960804456
1073,0.05365000,CH1,-1.3595060311
1074,0.05370000,CH1,-1.6526453065
1075,0.05375000,CH1,-1.7713021323
1076,0.05380000,CH1,-1.6669872452
1077,0.05385000,CH1,-1.3699681210
1078,0.05390000,CH1,-0.9594802766
1079,0.05395000,CH1,-0.3785219348
1080,0.05400000,CH1,0.2716546662
1081,0.05405000,CH1,0.9201848594
1082,0.05410000,CH1,1.4511285466
1083,0.05415000,CH1,1.8212738407
1084,0.05420000,CH1,2.1601252991
1085,0.05425000,CH1,2.2368950659
1086,0.05430000,CH1,2.1764453115
1087,0.05435000,CH1,1.8325332374
1088,0.05440000,CH1,1.3971686540
1089,0.05445000,CH1,0.8845283903
1090,0.05450000,CH1,0.2307367224
1091,0.05455000,CH1,-0.3678547460
1092,0.05460000,CH1,-0.9090115520
1093,0.05465000,CH1,-1.3431513822
1094,0.05470000,CH1,-1.6186229289
1095,0.05475000,CH1,-1.7783377014
1096,0.05480000,CH1,-1.6749830996
1097,0.05485000,CH1,-1.3778237606
1098,0.05490000,CH1,-0.9254379696
1099,0.05495000,CH1,-0.3447731113
1100,0.05500000,CH1,0.3226132387
1101,0.05505000,CH1,0.8433941057
1102,0.05510000,CH1,1.4278800647
1103,0.05515000,CH1,1.8843566357
1104,0.05520000,CH1,2.1847060573
1105,0.05525000,CH1,2.3016833880
1106,0.05530000,CH1,2.2240142329
1107,0.05535000,CH1,1.8536968544
1108,0.05540000,CH1,1.4026291712
1109,0.05545000,CH1,0.8780258036
1110,0.05550000,CH1,0.2638485666
1111,0.05555000,CH1,-0.4112763724
1112,0.05560000,CH1,-0.9268401217
1113,0.05565000,CH1,-1.3568968901
1114,0.05570000,CH1,-1.6477787975
1115,0.05575000,CH1,-1.7697589953
1116,0.05580000,CH1,-1.6244343510
1117,0.05585000,CH1,-1.4169482135
1118,0.05590000,CH1,-0.9305789929
1119,0.05595000,CH1,-0.3738679528
1120,0.05600000,CH1,0.2547782615
1121,0.05605000,CH1,0.8785856079
1122,0.05610000,CH1,1.3876290006
1123,0.05615000,CH1,1.8506576537
1124,0.05620000,CH1,2.1137246579
1125,0.05625000,CH1,2.2649731067
1126,0.05630000,CH1,2.1086477811
1127,0.05635000,CH1,1.9192996020
1128,0.05640000,CH1,1.3908550313
1129,0.05645000,CH1,0.8780105767
1130,0.05650000,CH1,0.2627123498
1131,0.05655000,CH1,-0.4256271742
1132,0.05660000,CH1,-0.9240210221
1133,0.05665000,CH1,-1.4009935250
1134,0.05670000,CH1,-1.6455513240
1135,0.05675000,CH1,-1.7256682900
1136,0.05680000,CH1,-1.6385617889
1137,0.05685000,CH1,-1.3798114526
1138,0.05690000,CH1,-0.9098175752
1139,0.05695000,CH1,-0.4034151211
1140,0.05700000,CH1,0.2269253517
1141,0.05705000,CH1,0.9026799057
1142,0.05710000,CH1,1.3700647289
1143,0.05715000,CH1,1.8571991859
1144,0.05720000,CH1,2.2274788111
1145,0.05725000,CH1,2.2759071051
1146,0.05730000,CH1,2.1226478965
1147,0.05735000,CH1,1.8687610874
1148,0.05740000,CH1,1.4566460447
1149,0.05745000,CH1,0.8624564275
1150,0.05750000,CH1,0.2049609428
1151,0.05755000,CH1,-0.3970195187
1152,0.05760000,CH1,-0.8981211122
1153,0.05765000,CH1,-1.3375353441
1154,0.05770000,CH1,-1.5584992312
1155,0.05775000,CH1,-1.7965592480
1156,0.05780000,CH1,-1.6532645416
1157,0.05785000,CH1,-1.3113329651
1158,0.05790000,CH1,-0.9052600476
1159,0.05795000,CH1,-0.3990002749
1160,0.05800000,CH1,0.2484657771
1161,0.05805000,CH1,0.8789026477
1162,0.05810000,CH1,1.4256698850
1163,0.05815000,CH1,1.8412351404
1164,0.05820000,CH1,2.1810167170
1165,0.05825000,CH1,2.3132000391
1166,0.05830000,CH1,2.1320775766
1167,0.05835000,CH1,1.8770799348
1168,0.05840000,CH1,1.3814106901
1169,0.05845000,CH1,0.8461306210
1170,0.05850000,CH1,0.2160925051
1171,0.05855000,CH1,-0.3800063386
1172,0.05860000,CH1,-0.9802309440
1173,0.05865000,CH1,-1.3621352141
1174,0.05870000,CH1,-1.6493439392
1175,0.05875000,CH1,-1.7518344445
1176,0.05880000,CH1,-1.6076643797
1177,0.05885000,CH1,-1.3724296129
1178,0.05890000,CH1,-0.9521015183
1179,0.05895000,CH1,-0.3631383313
1180,0.05900000,CH1,0.2699706725
1181,0.05905000,CH1,0.8568294662
1182,0.05910000,CH1,1.4165744388
1183,0.05915000,CH1,1.8803365570
1184,0.05920000,CH1,2.2029692524
1185,0.05925000,CH1,2.2318831552
1186,0.05930000,CH1,2.1616921328
1187,0.05935000,CH1,1.9277809816
1188,0.05940000,CH1,1.3865690381
1189,0.05945000,CH1,0.8656128766
1190,0.05950000,CH1,0.2717226805
1191,0.05955000,CH1,-0.4302799364
1192,0.05960000,CH1,-0.9203890528
1193,0.05965000,CH1,-1.3475903983
1194,0.05970000,CH1,-1.6108711249
1195,0.05975000,CH1,-1.7232879635
1196,0.05980000,CH1,-1.6808421846
1197,0.05985000,CH1,-1.3485490160
1198,0.05990000,CH1,-0.9561992371
1199,0.05995000,CH1,-0.3622604832
1200,0.06000000,CH1,0.2744818601
1201,0.06005000,CH1,0.8586541863
1202,0.06010000,CH1,1.4407436171
1203,0.06015000,CH1,1.8310503571
1204,0.06020000,CH1,2.1377912875
1205,0.06025000,CH1,2.2199054803
1206,0.06030000,CH1,2.1892611110
1207,0.06035000,CH1,1.8410530649
1208,0.06040000,CH1,1.3661157689
1209,0.06045000,CH1,0.8886722722
1210,0.06050000,CH1,0.2700847725
1211,0.06055000,CH1,-0.3858855212
1212,0.06060000,CH1,-0.9021421712
1213,0.06065000,CH1,-1.4086829949
1214,0.06070000,CH1,-1.6573057688
1215,0.06075000,CH1,-1.7578565842
1216,0.06080000,CH1,-1.6561081686
1217,0.06085000,CH1,-1.3734028684
1218,0.06090000,CH1,-0.9728472089
1219,0.06095000,CH1,-0.3852269980
1220,0.06100000,CH1,0.2437919000
1221,0.06105000,CH1,0.8662731827
1222,0.06110000,CH1,1.4052612517
1223,0.06115000,CH1,1.8913670273
1224,0.06120000,CH1,2.1537507526
1225,0.06125000,CH1,2.1992971268
1226,0.06130000,CH1,2.1968757888
1227,0.06135000,CH1,1.8731760732
1228,0.06140000,CH1,1.4009310240
1229,0.06145000,CH1,0.8382747219
1230,0.06150000,CH1,0.2890715624
1231,0.06155000,CH1,-0.2970778588
1232,0.06160000,CH1,-0.9094244862
1233,0.06165000,CH1,-1.3574853457
1234,0.06170000,CH1,-1.6744760504
1235,0.06175000,CH1,-1.7376635144
1236,0.06180000,CH1,-1.6614194166
1237,0.06185000,CH1,-1.3732797527
1238,0.06190000,CH1,-0.8735000407
1239,0.06195000,CH1,-0.3603693767
1240,0.06200000,CH1,0.2708783727
1241,0.06205000,CH1,0.8874454889
1242,0.06210000,CH1,1.4328344876
1243,0.06215000,CH1,1.9024435299
1244,0.06220000,CH1,2.1195350801
1245,0.06225000,CH1,2.2838889746
1246,0.06230000,CH1,2.1682143281
1247,0.06235000,CH1,1.8453724385
1248,0.06240000,CH1,1.4259668362
1249,0.06245000,CH1,0.8448201092
1250,0.06250000,CH1,0.2757675432
1251,0.06255000,CH1,-0.3430528668
1252,0.06260000,CH1,-0.9458304407
1253,0.06265000,CH1,-1.3953452976
1254,0.06270000,CH1,-1.6591613609
1255,0.06275000,CH1,-1.7287249540
1256,0.06280000,CH1,-1.6151052739
1257,0.06285000,CH1,-1.3398487906
1258,0.06290000,CH1,-0.9013802664
1259,0.06295000,CH1,-0.3521851128
1260,0.06300000,CH1,0.2814726497
1261,0.06305000,CH1,0.8719934104
1262,0.06310000,CH1,1.4123517960
1263,0.06315000,CH1,1.9240101528
1264,0.06320000,CH1,2.1246289477
1265,0.06325000,CH1,2.2400590655
1266,0.06330000,CH1,2.1298367906
1267,0.06335000,CH1,1.8277802745
1268,0.06340000,CH1,1.4456804883
1269,0.06345000,CH1,0.8717259572
1270,0.06350000,CH1,0.2928452215
1271,0.06355000,CH1,-0.3337119304
1272,0.06360000,CH1,-0.9592247703
1273,0.06365000,CH1,-1.3318124328
1274,0.06370000,CH1,-1.5865519647
1275,0.06375000,CH1,-1.7712885031
1276,0.06380000,CH1,-1.6714257457
1277,0.06385000,CH1,-1.3257979772
1278,0.06390000,CH1,-0.9228712910
1279,0.06395000,CH1,-0.4228730574
1280,0.06400000,CH1,0.1864985724
1281,0.06405000,CH1,0.8654275172
1282,0.06410000,CH1,1.4484548555
1283,0.06415000,CH1,1.8402320402
1284,0.06420000,CH1,2.1569025746
1285,0.06425000,CH1,2.2646656614
1286,0.06430000,CH1,2.1413085269
1287,0.06435000,CH1,1.8977611965
1288,0.06440000,CH1,1.3927544891
1289,0.06445000,CH1,0.8946852902
1290,0.06450000,CH1,0.2345562215
1291,0.06455000,CH1,-0.3569615909
1292,0.06460000,CH1,-0.9269137975
1293,0.06465000,CH1,-1.3731371889
1294,0.06470000,CH1,-1.6548820995
1295,0.06475000,CH1,-1.6989805064
1296,0.06480000,CH1,-1.6694050383
1297,0.06485000,CH1,-1.3433527303
1298,0.06490000,CH1,-0.8841898978
1299,0.06495000,CH1,-0.3934408504
1300,0.06500000,CH1,0.2465416401
1301,0.06505000,CH1,0.9152650667
1302,0.06510000,CH1,1.3951377295
1303,0.06515000,CH1,1.8926665954
1304,0.06520000,CH1,2.1304450706
1305,0.06525000,CH1,2.2496620968
1306,0.06530000,CH1,2.1266176226
1307,0.06535000,CH1,1.8456335827
1308,0.06540000,CH1,1.4469406442
1309,0.06545000,CH1,0.8559601099
1310,0.06550000,CH1,0.2744494407
1311,0.06555000,CH1,-0.3506265643
1312,0.06560000,CH1,-0.9114764736
1313,0.06565000,CH1,-1.4004497446
1314,0.06570000,CH1,-1.6563601984
1315,0.06575000,CH1,-1.7327607014
1316,0.06580000,CH1,-1.6483571203
1317,0.06585000,CH1,-1.3490897681
1318,0.06590000,CH1,-0.8988029607
1319,0.06595000,CH1,-0.3552207441
1320,0.06600000,CH1,0.2560466943
1321,0.06605000,CH1,0.8713574698
1322,0.06610000,CH1,1.4383328612
1323,0.06615000,CH1,1.8078066169
1324,0.06620000,CH1,2.1441509699
1325,0.06625000,CH1,2.2103014823
1326,0.06630000,CH1,2.1790524587
1327,0.06635000,CH1,1.8600314534
1328,0.06640000,CH1,1.4003287817
1329,0.06645000,CH1,0.8353205757
1330,0.06650000,CH1,0.2594787016
1331,0.06655000,CH1,-0.3566579160
1332,0.06660000,CH1,-0.8447970408
1333,0.06665000,CH1,-1.4030363891
1334,0.06670000,CH1,-1.6454245611
1335,0.06675000,CH1,-1.7326619998
1336,0.06680000,CH1,-1.6349306594
1337,0.06685000,CH1,-1.3928181934
1338,0.06690000,CH1,-0.9453797495
1339,0.06695000,CH1,-0.3815379644
1340,0.06700000,CH1,0.2573319905
1341,0.06705000,CH1,0.8589251678
1342,0.06710000,CH1,1.4300534327
1343,0.06715000,CH1,1.8480076846
1344,0.06720000,CH1,2.1413161270
1345,0.06725000,CH1,2.2612957562
1346,0.06730000,CH1,2.1208705850
1347,0.06735000,CH1,1.8415300103
1348,0.06740000,CH1,1.3716728050
1349,0.06745000,CH1,0.8444320705
1350,0.06750000,CH1,0.2555171294
1351,0.06755000,CH1,-0.4177635195
1352,0.06760000,CH1,-0.9031808476
1353,0.06765000,CH1,-1.3691891469
1354,0.06770000,CH1,-1.6464698665
1355,0.06775000,CH1,-1.7188818739
1356,0.06780000,CH1,-1.6700455784
1357,0.06785000,CH1,-1.4015152130
1358,0.06790000,CH1,-0.8921814886
1359,0.06795000,CH1,-0.3736483349
1360,0.06800000,CH1,0.2083013053
1361,0.06805000,CH1,0.8548235748
1362,0.06810000,CH1,1.4341403353
1363,0.06815000,CH1,1.8235565998
1364,0.06820000,CH1,2.1760481295
1365,0.06825000,CH1,2.2303632018
1366,0.06830000,CH1,2.1302830180
1367,0.06835000,CH1,1.7902325227
1368,0.06840000,CH1,1.4377480003
1369,0.06845000,CH1,0.8856209007
1370,0.06850000,CH1,0.3059598408
1371,0.06855000,CH1,-0.3484861008
1372,0.06860000,CH1,-0.8876637934
1373,0.06865000,CH1,-1.4057037055
1374,0.06870000,CH1,-1.6394933043
1375,0.06875000,CH1,-1.7658053516
1376,0.06880000,CH1,-1.6395197213
1377,0.06885000,CH1,-1.3331917165
1378,0.06890000,CH1,-0.9398320109
1379,0.06895000,CH1,-0.3801528365
1380,0.06900000,CH1,0.2285761836
1381,0.06905000,CH1,0.8507529901
1382,0.06910000,CH1,1.4167406533
1383,0.06915000,CH1,1.8651113382
1384,0.06920000,CH1,2.1851902316
1385,0.06925000,CH1,2.2299481854
1386,0.06930000,CH1,2.1454981925
1387,0.06935000,CH1,1.8449396502
1388,0.06940000,CH1,1.4471686598
1389,0.06945000,CH1,0.9155558066
1390,0.06950000,CH1,0.2625980479
1391,0.06955000,CH1,-0.4031601189
1392,0.06960000,CH1,-0.9933378495
1393,0.06965000,CH1,-1.3813897246
1394,0.06970000,CH1,-1.6232435229
1395,0.06975000,CH1,-1.7333928346
1396,0.06980000,CH1,-1.6464009439
1397,0.06985000,CH1,-1.4112360077
1398,0.06990000,CH1,-0.9215340154
1399,0.06995000,CH1,-0.3948014123
1400,0.07000000,CH1,0.2767111852
1401,0.07005000,CH1,0.8663153918
1402,0.07010000,CH1,1.4242765707
1403,0.07015000,CH1,1.8989278691
1404,0.07020000,CH1,2.1777205987
1405,0.07025000,CH1,2.2450654240
1406,0.07030000,CH1,2.1564758338
1407,0.07035000,CH1,1.8750897646
1408,0.07040000,CH1,1.4359098624
1409,0.07045000,CH1,0.8485597169
1410,0.07050000,CH1,0.2716447349
1411,0.07055000,CH1,-0.3952940662
1412,0.07060000,CH1,-0.9054005708
1413,0.07065000,CH1,-1.4204608989
1414,0.07070000,CH1,-1.6308688675
