index,time_s,channel,value
715,0.03575000,CH2,-1.2469317720
716,0.03580000,CH2,-0.9629329911
717,0.03585000,CH2,-0.5021404511
718,0.03590000,CH2,0.0690186070
719,0.03595000,CH2,0.5897599674
720,0.03600000,CH2,1.0827324279
721,0.03605000,CH2,1.4820510384
722,0.03610000,CH2,1.5324041791
723,0.03615000,CH2,1.5903618975
724,0.03620000,CH2,1.3403078317
725,0.03625000,CH2,0.9325090892
726,0.03630000,CH2,0.5159267221
727,0.03635000,CH2,-0.0168985417
728,0.03640000,CH2,-0.4676845145
729,0.03645000,CH2,-0.8667084708
730,0.03650000,CH2,-1.2042080650
731,0.03655000,CH2,-1.3806362042
732,0.03660000,CH2,-1.5534704089
733,0.03665000,CH2,-1.6042826077
734,0.03670000,CH2,-1.4786602957
735,0.03675000,CH2,-1.2654230172
736,0.03680000,CH2,-0.9294558770
737,0.03685000,CH2,-0.5174018907
738,0.03690000,CH2,0.0404030629
739,0.03695000,CH2,0.5099937600
740,0.03700000,CH2,1.0470736173
741,0.03705000,CH2,1.4495454302
742,0.03710000,CH2,1.6497377213
743,0.03715000,CH2,1.5489525407
744,0.03720000,CH2,1.3958429690
745,0.03725000,CH2,0.9485151687
746,0.03730000,CH2,0.4426949356
747,0.03735000,CH2,0.0051274662
748,0.03740000,CH2,-0.4576801261
749,0.03745000,CH2,-0.8513404114
750,0.03750000,CH2,-1.2193767260
751,0.03755000,CH2,-1.4240357026
752,0.03760000,CH2,-1.5449936798
753,0.03765000,CH2,-1.5562583870
754,0.03770000,CH2,-1.5188328219
755,0.03775000,CH2,-1.2173859961
756,0.03780000,CH2,-1.0555099835
757,0.03785000,CH2,-0.4986407928
758,0.03790000,CH2,-0.0082512406
759,0.03795000,CH2,0.5805533571
760,0.03800000,CH2,1.1071202169
761,0.03805000,CH2,1.4251556915
762,0.03810000,CH2,1.6270215464
763,0.03815000,CH2,1.6381491125
764,0.03820000,CH2,1.2532322024
765,0.03825000,CH2,1.0261740369
766,0.03830000,CH2,0.4966859006
767,0.03835000,CH2,0.0402595271
768,0.03840000,CH2,-0.5180578534
769,0.03845000,CH2,-0.9303148151
770,0.03850000,CH2,-1.1794324402
771,0.03855000,CH2,-1.3995412052
772,0.03860000,CH2,-1.4839470033
773,0.03865000,CH2,-1.6132546851
774,0.03870000,CH2,-1.4974277446
775,0.03875000,CH2,-1.2616145023
776,0.03880000,CH2,-0.9359205801
777,0.03885000,CH2,-0.4948470277
778,0.03890000,CH2,-0.0420089824
779,0.03895000,CH2,0.6053993150
780,0.03900000,CH2,1.1009849868
781,0.03905000,CH2,1.4409125060
782,0.03910000,CH2,1.6566059215
783,0.03915000,CH2,1.6319169448
784,0.03920000,CH2,1.3234344834
785,0.03925000,CH2,0.9734364674
786,0.03930000,CH2,0.3976955467
787,0.03935000,CH2,0.0249446855
788,0.03940000,CH2,-0.4795333380
789,0.03945000,CH2,-0.9522180294
790,0.03950000,CH2,-1.2083720309
791,0.03955000,CH2,-1.3727412541
792,0.03960000,CH2,-1.5293996407
793,0.03965000,CH2,-1.5127054398
794,0.03970000,CH2,-1.4561519601
795,0.03975000,CH2,-1.3371946433
796,0.03980000,CH2,-1.0498418310
797,0.03985000,CH2,-0.4676606525
798,0.03990000,CH2,0.0407624969
799,0.03995000,CH2,0.5094478162
800,0.04000000,CH2,1.1153419946
801,0.04005000,CH2,1.4598648956
802,0.04010000,CH2,1.6582538376
803,0.04015000,CH2,1.5889082793
804,0.04020000,CH2,1.3332801429
805,0.04025000,CH2,0.9567534287
806,0.04030000,CH2,0.5088218309
807,0.04035000,CH2,0.0192398756
808,0.04040000,CH2,-0.4836128489
809,0.04045000,CH2,-0.8027018469
810,0.04050000,CH2,-1.1740834332
811,0.04055000,CH2,-1.4283873341
812,0.04060000,CH2,-1.5308920020
813,0.04065000,CH2,-1.5276286461
814,0.04070000,CH2,-1.4735825188
815,0.04075000,CH2,-1.2806906847
816,0.04080000,CH2,-1.0151938440
817,0.04085000,CH2,-0.5120139784
818,0.04090000,CH2,0.0940293439
819,0.04095000,CH2,0.6081313468
820,0.04100000,CH2,1.0552054818
821,0.04105000,CH2,1.4547968109
822,0.04110000,CH2,1.6264702667
823,0.04115000,CH2,1.6309218738
824,0.04120000,CH2,1.4178712957
825,0.04125000,CH2,0.9932620668
826,0.04130000,CH2,0.5338704600
827,0.04135000,CH2,-0.0039371145
828,0.04140000,CH2,-0.4998974777
829,0.04145000,CH2,-0.8680666523
830,0.04150000,CH2,-1.1770216743
831,0.04155000,CH2,-1.4073248164
832,0.04160000,CH2,-1.5217800024
833,0.04165000,CH2,-1.4611691404
834,0.04170000,CH2,-1.4884363517
835,0.04175000,CH2,-1.3131141834
836,0.04180000,CH2,-0.9825148252
837,0.04185000,CH2,-0.5384235664
838,0.04190000,CH2,-0.0048641416
839,0.04195000,CH2,0.6733287325
840,0.04200000,CH2,1.0756279546
841,0.04205000,CH2,1.4439106126
842,0.04210000,CH2,1.6301943891
843,0.04215000,CH2,1.6129802259
844,0.04220000,CH2,1.3458540044
845,0.04225000,CH2,0.9845478814
846,0.04230000,CH2,0.5290301473
847,0.04235000,CH2,0.0044624278
848,0.04240000,CH2,-0.4728061780
849,0.04245000,CH2,-0.7913492712
850,0.04250000,CH2,-1.1370241662
851,0.04255000,CH2,-1.4196833673
852,0.04260000,CH2,-1.4746581429
853,0.04265000,CH2,-1.6100513909
854,0.04270000,CH2,-1.5628620347
855,0.04275000,CH2,-1.3399125477
856,0.04280000,CH2,-0.9225421679
857,0.04285000,CH2,-0.5152783875
858,0.04290000,CH2,0.0446889803
859,0.04295000,CH2,0.6008321516
860,0.04300000,CH2,1.0115353579
861,0.04305000,CH2,1.4281054674
862,0.04310000,CH2,1.6454133199
863,0.04315000,CH2,1.6182588537
864,0.04320000,CH2,1.3974797093
865,0.04325000,CH2,0.9520509357
866,0.04330000,CH2,0.4735989562
867,0.04335000,CH2,-0.0024374082
868,0.04340000,CH2,-0.4630102931
869,0.04345000,CH2,-0.8318690608
870,0.04350000,CH2,-1.1627877408
871,0.04355000,CH2,-1.4180067792
872,0.04360000,CH2,-1.5346134074
873,0.04365000,CH2,-1.5351410211
874,0.04370000,CH2,-1.4956161518
875,0.04375000,CH2,-1.2994517705
876,0.04380000,CH2,-1.0059027177
877,0.04385000,CH2,-0.5901424127
878,0.04390000,CH2,0.0471217175
879,0.04395000,CH2,0.5491119757
880,0.04400000,CH2,1.0551107014
881,0.04405000,CH2,1.4570221006
882,0.04410000,CH2,1.6016251781
883,0.04415000,CH2,1.5320070520
884,0.04420000,CH2,1.3433342571
885,0.04425000,CH2,0.8945427185
886,0.04430000,CH2,0.5469143944
887,0.04435000,CH2,-0.0360414429
888,0.04440000,CH2,-0.4805958436
889,0.04445000,CH2,-0.8084982137
890,0.04450000,CH2,-1.1943827481
891,0.04455000,CH2,-1.3859358602
892,0.04460000,CH2,-1.6016322784
893,0.04465000,CH2,-1.5228310260
894,0.04470000,CH2,-1.5339007992
895,0.04475000,CH2,-1.2715805436
896,0.04480000,CH2,-0.8684738981
897,0.04485000,CH2,-0.5033633407
898,0.04490000,CH2,0.0483143533
899,0.04495000,CH2,0.6325586031
900,0.04500000,CH2,1.0049176863
901,0.04505000,CH2,1.4568166369
902,0.04510000,CH2,1.5991528881
903,0.04515000,CH2,1.6526411880
904,0.04520000,CH2,1.4625558028
905,0.04525000,CH2,0.9689411236
906,0.04530000,CH2,0.5307195678
907,0.04535000,CH2,0.0411161298
908,0.04540000,CH2,-0.4890263758
909,0.04545000,CH2,-0.8405457535
910,0.04550000,CH2,-1.1516366253
911,0.04555000,CH2,-1.3063862449
912,0.04560000,CH2,-1.5822034300
913,0.04565000,CH2,-1.6274738122
914,0.04570000,CH2,-1.5118343612
915,0.04575000,CH2,-1.3212369598
916,0.04580000,CH2,-0.9715682722
917,0.04585000,CH2,-0.5176683387
918,0.04590000,CH2,0.0926993030
919,0.04595000,CH2,0.5632575132
920,0.04600000,CH2,1.0871278918
921,0.04605000,CH2,1.4743725041
922,0.04610000,CH2,1.7004398632
923,0.04615000,CH2,1.5771179196
924,0.04620000,CH2,1.3782070662
925,0.04625000,CH2,0.9207098148
926,0.04630000,CH2,0.5022502795
927,0.04635000,CH2,0.0599513466
928,0.04640000,CH2,-0.4624252994
929,0.04645000,CH2,-0.8512433157
930,0.04650000,CH2,-1.1421812760
931,0.04655000,CH2,-1.3711166746
932,0.04660000,CH2,-1.5918775538
933,0.04665000,CH2,-1.5480119492
934,0.04670000,CH2,-1.5266708872
935,0.04675000,CH2,-1.3336424699
936,0.04680000,CH2,-0.9242478179
937,0.04685000,CH2,-0.5135147218
938,0.04690000,CH2,-0.0270402264
939,0.04695000,CH2,0.5657770874
940,0.04700000,CH2,1.1549105539
941,0.04705000,CH2,1.4711581767
942,0.04710000,CH2,1.6430068874
943,0.04715000,CH2,1.6050081929
944,0.04720000,CH2,1.3560286144
945,0.04725000,CH2,1.0122147181
946,0.04730000,CH2,0.4869207289
947,0.04735000,CH2,-0.0089358115
948,0.04740000,CH2,-0.5153017924
949,0.04745000,CH2,-0.8705407858
950,0.04750000,CH2,-1.2060347473
951,0.04755000,CH2,-1.4967011237
952,0.04760000,CH2,-1.5367965255
953,0.04765000,CH2,-1.5662970693
954,0.04770000,CH2,-1.4645032749
955,0.04775000,CH2,-1.3221795157
956,0.04780000,CH2,-0.9794679321
957,0.04785000,CH2,-0.4735571005
958,0.04790000,CH2,0.0445270767
959,0.04795000,CH2,0.5703506580
960,0.04800000,CH2,1.0951027524
961,0.04805000,CH2,1.5231035002
962,0.04810000,CH2,1.6236429096
963,0.04815000,CH2,1.5394306662
964,0.04820000,CH2,1.3901410166
965,0.04825000,CH2,0.9464551594
966,0.04830000,CH2,0.5631922980
967,0.04835000,CH2,0.0106611833
968,0.04840000,CH2,-0.4404659727
969,0.04845000,CH2,-0.8866504065
970,0.04850000,CH2,-1.2283140003
971,0.04855000,CH2,-1.3711662173
972,0.04860000,CH2,-1.5028153573
973,0.04865000,CH2,-1.5168615012
974,0.04870000,CH2,-1.4925195306
975,0.04875000,CH2,-1.3426312045
976,0.04880000,CH2,-1.0107183640
977,0.04885000,CH2,-0.4958512550
978,0.04890000,CH2,0.0368146395
979,0.04895000,CH2,0.5636639810
980,0.04900000,CH2,1.1456161300
981,0.04905000,CH2,1.4564080626
982,0.04910000,CH2,1.5485618913
983,0.04915000,CH2,1.5072700206
984,0.04920000,CH2,1.3157539270
985,0.04925000,CH2,0.9846602192
986,0.04930000,CH2,0.5654544644
987,0.04935000,CH2,0.0006760733
988,0.04940000,CH2,-0.4477841026
989,0.04945000,CH2,-0.8634499048
990,0.04950000,CH2,-1.1917658216
991,0.04955000,CH2,-1.4457925754
992,0.04960000,CH2,-1.4459575178
993,0.04965000,CH2,-1.6131125768
994,0.04970000,CH2,-1.5154005121
995,0.04975000,CH2,-1.3157991496
996,0.04980000,CH2,-0.9775497630
997,0.04985000,CH2,-0.4478865054
998,0.04990000,CH2,-0.0130189530
999,0.04995000,CH2,0.6166889234
1000,0.05000000,CH2,1.0765332875
1001,0.05005000,CH2,1.4823992387
1002,0.05010000,CH2,1.6234540974
1003,0.05015000,CH2,1.6144062387
1004,0.05020000,CH2,1.3963310633
1005,0.05025000,CH2,0.9748211160
1006,0.05030000,CH2,0.4690733123
1007,0.05035000,CH2,0.0446005449
1008,0.05040000,CH2,-0.5053600584
1009,0.05045000,CH2,-0.8025360103
1010,0.05050000,CH2,-1.0859715359
1011,0.05055000,CH2,-1.3636836877
1012,0.05060000,CH2,-1.4415517398
1013,0.05065000,CH2,-1.5690791109
1014,0.05070000,CH2,-1.5240831035
1015,0.05075000,CH2,-1.2820277217
1016,0.05080000,CH2,-0.9716073116
1017,0.05085000,CH2,-0.4602013728
1018,0.05090000,CH2,0.0454038773
1019,0.05095000,CH2,0.5772021287
1020,0.05100000,CH2,1.1006595906
1021,0.05105000,CH2,1.4585860710
1022,0.05110000,CH2,1.6380400051
1023,0.05115000,CH2,1.6322021147
1024,0.05120000,CH2,1.4258188015
1025,0.05125000,CH2,0.9039103907
1026,0.05130000,CH2,0.5296464369
1027,0.05135000,CH2,-0.0000560735
1028,0.05140000,CH2,-0.4718246028
1029,0.05145000,CH2,-0.9160389423
1030,0.05150000,CH2,-1.2088416465
1031,0.05155000,CH2,-1.4126203931
1032,0.05160000,CH2,-1.5427986146
1033,0.05165000,CH2,-1.5688255563
1034,0.05170000,CH2,-1.4866534961
1035,0.05175000,CH2,-1.2153932865
1036,0.05180000,CH2,-0.9608799791
1037,0.05185000,CH2,-0.5399259867
1038,0.05190000,CH2,0.0100788257
1039,0.05195000,CH2,0.6204088557
1040,0.05200000,CH2,1.0756550810
1041,0.05205000,CH2,1.4275254247
1042,0.05210000,CH2,1.5936983695
1043,0.05215000,CH2,1.5789943284
1044,0.05220000,CH2,1.3246576177
1045,0.05225000,CH2,0.9905173188
1046,0.05230000,CH2,0.5402487751
1047,0.05235000,CH2,-0.0586212003
1048,0.05240000,CH2,-0.5396654694
1049,0.05245000,CH2,-0.8578662518
1050,0.05250000,CH2,-1.1541298444
1051,0.05255000,CH2,-1.3544298351
1052,0.05260000,CH2,-1.5148835726
1053,0.05265000,CH2,-1.6050782486
1054,0.05270000,CH2,-1.4923708105
1055,0.05275000,CH2,-1.4143477837
1056,0.05280000,CH2,-0.9718665586
1057,0.05285000,CH2,-0.5334686537
1058,0.05290000,CH2,-0.0160226921
1059,0.05295000,CH2,0.6175642630
1060,0.05300000,CH2,1.1186722329
1061,0.05305000,CH2,1.4671671195
1062,0.05310000,CH2,1.5919674197
1063,0.05315000,CH2,1.6279537200
1064,0.05320000,CH2,1.3737673934
1065,0.05325000,CH2,0.9361643977
1066,0.05330000,CH2,0.5335214323
1067,0.05335000,CH2,0.0274335456
1068,0.05340000,CH2,-0.4697609272
1069,0.05345000,CH2,-0.8243130578
1070,0.05350000,CH2,-1.1790857642
1071,0.05355000,CH2,-1.4524251861
1072,0.05360000,CH2,-1.5151440335
1073,0.05365000,CH2,-1.6466695622
1074,0.05370000,CH2,-1.4450422105
1075,0.05375000,CH2,-1.3277434410
1076,0.05380000,CH2,-0.8998808679
1077,0.05385000,CH2,-0.5101288787
1078,0.05390000,CH2,0.1198781875
1079,0.05395000,CH2,0.5856799364
1080,0.05400000,CH2,1.0494786203
1081,0.05405000,CH2,1.4899671568
1082,0.05410000,CH2,1.6394049126
1083,0.05415000,CH2,1.5322808627
1084,0.05420000,CH2,1.3300292382
1085,0.05425000,CH2,0.8927569213
1086,0.05430000,CH2,0.5162688982
1087,0.05435000,CH2,0.0362622338
1088,0.05440000,CH2,-0.4281835140
1089,0.05445000,CH2,-0.9030707212
1090,0.05450000,CH2,-1.2129154172
1091,0.05455000,CH2,-1.4077624422
1092,0.05460000,CH2,-1.5430765238
1093,0.05465000,CH2,-1.5435411040
1094,0.05470000,CH2,-1.5040713814
1095,0.05475000,CH2,-1.2681537931
1096,0.05480000,CH2,-0.9672589838
1097,0.05485000,CH2,-0.4133963535
1098,0.05490000,CH2,0.1071944530
1099,0.05495000,CH2,0.5853388829
1100,0.05500000,CH2,1.1308446504
1101,0.05505000,CH2,1.4795497374
1102,0.05510000,CH2,1.6637508876
1103,0.05515000,CH2,1.6193849188
1104,0.05520000,CH2,1.3470997337
1105,0.05525000,CH2,0.9492411348
1106,0.05530000,CH2,0.5527373886
1107,0.05535000,CH2,-0.0657663501
1108,0.05540000,CH2,-0.4700011096
1109,0.05545000,CH2,-0.8450169998
1110,0.05550000,CH2,-1.2213570033
1111,0.05555000,CH2,-1.3856354494
1112,0.05560000,CH2,-1.5481952515
1113,0.05565000,CH2,-1.5155353266
1114,0.05570000,CH2,-1.4988110774
1115,0.05575000,CH2,-1.3097653297
1116,0.05580000,CH2,-0.9119981882
1117,0.05585000,CH2,-0.4026509871
1118,0.05590000,CH2,0.0255021667
1119,0.05595000,CH2,0.5868786788
1120,0.05600000,CH2,1.0906782930
1121,0.05605000,CH2,1.4415949037
1122,0.05610000,CH2,1.6397956875
1123,0.05615000,CH2,1.5636449073
1124,0.05620000,CH2,1.3973033899
1125,0.05625000,CH2,0.9261707003
1126,0.05630000,CH2,0.5175599819
1127,0.05635000,CH2,0.0147956967
1128,0.05640000,CH2,-0.4938140159
1129,0.05645000,CH2,-0.9026181485
1130,0.05650000,CH2,-1.1345948340
1131,0.05655000,CH2,-1.4011339548
1132,0.05660000,CH2,-1.5222275706
1133,0.05665000,CH2,-1.5927325818
1134,0.05670000,CH2,-1.4860775971
1135,0.05675000,CH2,-1.3370853741
1136,0.05680000,CH2,-1.0042691200
1137,0.05685000,CH2,-0.4401940612
1138,0.05690000,CH2,-0.0275270436
1139,0.05695000,CH2,0.5393231633
1140,0.05700000,CH2,1.0677028362
1141,0.05705000,CH2,1.5035863904
1142,0.05710000,CH2,1.6337414432
1143,0.05715000,CH2,1.5668864030
1144,0.05720000,CH2,1.3886895992
1145,0.05725000,CH2,0.9767673746
1146,0.05730000,CH2,0.5061003604
1147,0.05735000,CH2,0.0221428120
1148,0.05740000,CH2,-0.5015890861
1149,0.05745000,CH2,-0.8942807805
1150,0.05750000,CH2,-1.2034605930
1151,0.05755000,CH2,-1.3743528450
1152,0.05760000,CH2,-1.4952456889
1153,0.05765000,CH2,-1.6144355861
1154,0.05770000,CH2,-1.5158051012
1155,0.05775000,CH2,-1.3636732682
1156,0.05780000,CH2,-0.9739272814
1157,0.05785000,CH2,-0.5553804021
1158,0.05790000,CH2,0.0080655130
1159,0.05795000,CH2,0.5685211410
1160,0.05800000,CH2,1.0241160327
1161,0.05805000,CH2,1.4100125948
1162,0.05810000,CH2,1.7019594710
1163,0.05815000,CH2,1.5733504722
1164,0.05820000,CH2,1.3475327987
1165,0.05825000,CH2,1.0650626130
1166,0.05830000,CH2,0.4784925880
1167,0.05835000,CH2,-0.0052715250
1168,0.05840000,CH2,-0.5626179718
1169,0.05845000,CH2,-0.8768697399
1170,0.05850000,CH2,-1.2255249481
1171,0.05855000,CH2,-1.3911011042
1172,0.05860000,CH2,-1.5566555500
1173,0.05865000,CH2,-1.5787518205
1174,0.05870000,CH2,-1.5115819029
1175,0.05875000,CH2,-1.2600131537
1176,0.05880000,CH2,-0.9128491239
1177,0.05885000,CH2,-0.5522668826
1178,0.05890000,CH2,-0.0150984612
1179,0.05895000,CH2,0.6803281604
1180,0.05900000,CH2,0.9851327990
1181,0.05905000,CH2,1.4485102054
1182,0.05910000,CH2,1.6202919176
1183,0.05915000,CH2,1.6021552778
1184,0.05920000,CH2,1.3708828616
1185,0.05925000,CH2,0.9360300586
1186,0.05930000,CH2,0.5567336872
1187,0.05935000,CH2,-0.0266340045
1188,0.05940000,CH2,-0.5054526944
1189,0.05945000,CH2,-0.8608937851
1190,0.05950000,CH2,-1.1430605230
1191,0.05955000,CH2,-1.3993349913
1192,0.05960000,CH2,-1.5123182213
1193,0.05965000,CH2,-1.5246168348
1194,0.05970000,CH2,-1.4814083399
1195,0.05975000,CH2,-1.2881875789
1196,0.05980000,CH2,-0.9859597454
1197,0.05985000,CH2,-0.5425031788
1198,0.05990000,CH2,0.0080839554
1199,0.05995000,CH2,0.6042826835
1200,0.06000000,CH2,1.0515324740
1201,0.06005000,CH2,1.4754894295
1202,0.06010000,CH2,1.6618426106
1203,0.06015000,CH2,1.6381809903
1204,0.06020000,CH2,1.3958844725
1205,0.06025000,CH2,0.9969662818
1206,0.06030000,CH2,0.5600843204
1207,0.06035000,CH2,0.0513803073
1208,0.06040000,CH2,-0.5028288328
1209,0.06045000,CH2,-0.8034196349
1210,0.06050000,CH2,-1.1674510439
1211,0.06055000,CH2,-1.4472348239
1212,0.06060000,CH2,-1.5177694991
1213,0.06065000,CH2,-1.5892540662
1214,0.06070000,CH2,-1.4708712256
1215,0.06075000,CH2,-1.2990147357
1216,0.06080000,CH2,-0.9480544111
1217,0.06085000,CH2,-0.5204341302
1218,0.06090000,CH2,-0.0343332744
1219,0.06095000,CH2,0.5531211603
1220,0.06100000,CH2,1.0878683104
1221,0.06105000,CH2,1.3916853141
1222,0.06110000,CH2,1.6529307180
1223,0.06115000,CH2,1.5895953398
1224,0.06120000,CH2,1.3856843887
1225,0.06125000,CH2,0.9739898729
1226,0.06130000,CH2,0.5393162631
1227,0.06135000,CH2,-0.0046418837
1228,0.06140000,CH2,-0.4695998037
1229,0.06145000,CH2,-0.8702285360
1230,0.06150000,CH2,-1.1470472609
1231,0.06155000,CH2,-1.4119004724
1232,0.06160000,CH2,-1.4868671846
1233,0.06165000,CH2,-1.6251796503
1234,0.06170000,CH2,-1.5063362226
1235,0.06175000,CH2,-1.2355733332
1236,0.06180000,CH2,-0.9704442571
1237,0.06185000,CH2,-0.4625085159
1238,0.06190000,CH2,-0.0043420813
1239,0.06195000,CH2,0.5932809614
1240,0.06200000,CH2,1.0727763787
1241,0.06205000,CH2,1.4120896260
1242,0.06210000,CH2,1.6146836540
1243,0.06215000,CH2,1.5993686691
1244,0.06220000,CH2,1.4677860168
1245,0.06225000,CH2,0.9364133693
1246,0.06230000,CH2,0.4469381428
1247,0.06235000,CH2,-0.0181143453
1248,0.06240000,CH2,-0.4646867096
1249,0.06245000,CH2,-0.8705950394
1250,0.06250000,CH2,-1.1310185028
1251,0.06255000,CH2,-1.4003361677
1252,0.06260000,CH2,-1.5692482225
1253,0.06265000,CH2,-1.5625610077
1254,0.06270000,CH2,-1.4835239121
1255,0.06275000,CH2,-1.3168114323
1256,0.06280000,CH2,-0.9925220903
1257,0.06285000,CH2,-0.5283277640
1258,0.06290000,CH2,0.1184344622
1259,0.06295000,CH2,0.6130469980
1260,0.06300000,CH2,1.0386664650
1261,0.06305000,CH2,1.4115736539
1262,0.06310000,CH2,1.5830870334
1263,0.06315000,CH2,1.5878170196
1264,0.06320000,CH2,1.3207712569
1265,0.06325000,CH2,0.9838463414
1266,0.06330000,CH2,0.4611187802
1267,0.06335000,CH2,0.0154749013
1268,0.06340000,CH2,-0.4515575053
1269,0.06345000,CH2,-0.8446643129
1270,0.06350000,CH2,-1.0977489537
1271,0.06355000,CH2,-1.4252222215
1272,0.06360000,CH2,-1.4995823176
1273,0.06365000,CH2,-1.5388486209
1274,0.06370000,CH2,-1.4904584846
1275,0.06375000,CH2,-1.2967622088
1276,0.06380000,CH2,-0.9799596978
1277,0.06385000,CH2,-0.5212795053
1278,0.06390000,CH2,-0.0259734877
1279,0.06395000,CH2,0.6666533938
1280,0.06400000,CH2,1.1022361770
1281,0.06405000,CH2,1.4896218826
1282,0.06410000,CH2,1.6138069598
1283,0.06415000,CH2,1.6062569307
1284,0.06420000,CH2,1.3099927348
1285,0.06425000,CH2,0.9716621255
1286,0.06430000,CH2,0.4663669676
1287,0.06435000,CH2,-0.0524652881
1288,0.06440000,CH2,-0.3810025744
1289,0.06445000,CH2,-0.9079002767
1290,0.06450000,CH2,-1.1819320364
1291,0.06455000,CH2,-1.3717130672
1292,0.06460000,CH2,-1.5204519879
1293,0.06465000,CH2,-1.4755420182
1294,0.06470000,CH2,-1.4900537138
1295,0.06475000,CH2,-1.2671158024
1296,0.06480000,CH2,-0.9359513827
1297,0.06485000,CH2,-0.5169701056
1298,0.06490000,CH2,0.0238953011
1299,0.06495000,CH2,0.6757755967
1300,0.06500000,CH2,1.0084167796
1301,0.06505000,CH2,1.5166770667
1302,0.06510000,CH2,1.6069299982
1303,0.06515000,CH2,1.5625584391
1304,0.06520000,CH2,1.3908923893
1305,0.06525000,CH2,0.9251191850
1306,0.06530000,CH2,0.4861763330
1307,0.06535000,CH2,-0.0186646095
1308,0.06540000,CH2,-0.5065184364
1309,0.06545000,CH2,-0.8398891194
1310,0.06550000,CH2,-1.2680977957
1311,0.06555000,CH2,-1.4416402136
1312,0.06560000,CH2,-1.6083105028
1313,0.06565000,CH2,-1.5133760857
1314,0.06570000,CH2,-1.4315610628
1315,0.06575000,CH2,-1.2497714157
1316,0.06580000,CH2,-0.8892911713
1317,0.06585000,CH2,-0.4527305033
1318,0.06590000,CH2,0.0043398137
1319,0.06595000,CH2,0.5649566390
1320,0.06600000,CH2,1.1403977473
1321,0.06605000,CH2,1.4894639763
1322,0.06610000,CH2,1.6422642823
1323,0.06615000,CH2,1.6497985670
1324,0.06620000,CH2,1.4018628509
1325,0.06625000,CH2,0.9808913659
1326,0.06630000,CH2,0.5123783247
1327,0.06635000,CH2,-0.0338782506
1328,0.06640000,CH2,-0.4617218931
1329,0.06645000,CH2,-0.8551292215
1330,0.06650000,CH2,-1.2069268751
1331,0.06655000,CH2,-1.3317031581
1332,0.06660000,CH2,-1.5009930439
1333,0.06665000,CH2,-1.5578215264
1334,0.06670000,CH2,-1.4270545341
1335,0.06675000,CH2,-1.2236939907
1336,0.06680000,CH2,-1.0062233576
1337,0.06685000,CH2,-0.4889369365
1338,0.06690000,CH2,0.0514277267
1339,0.06695000,CH2,0.6310409324
1340,0.06700000,CH2,1.0310017462
1341,0.06705000,CH2,1.4868561474
1342,0.06710000,CH2,1.6368736813
1343,0.06715000,CH2,1.6317307882
1344,0.06720000,CH2,1.3882270737
1345,0.06725000,CH2,0.9274779759
1346,0.06730000,CH2,0.4381514146
1347,0.06735000,CH2,0.0284357908
1348,0.06740000,CH2,-0.4534952620
1349,0.06745000,CH2,-0.8253739935
1350,0.06750000,CH2,-1.1507195681
1351,0.06755000,CH2,-1.3814885852
1352,0.06760000,CH2,-1.5489677763
1353,0.06765000,CH2,-1.5655715697
1354,0.06770000,CH2,-1.5013569905
1355,0.06775000,CH2,-1.3003420622
1356,0.06780000,CH2,-0.9262629281
1357,0.06785000,CH2,-0.5062152438
1358,0.06790000,CH2,0.1435769096
1359,0.06795000,CH2,0.5907622805
1360,0.06800000,CH2,1.1382135400
1361,0.06805000,CH2,1.4253251684
1362,0.06810000,CH2,1.6168819247
1363,0.06815000,CH2,1.6193905390
1364,0.06820000,CH2,1.4043450844
1365,0.06825000,CH2,0.9253644997
1366,0.06830000,CH2,0.4831383979
1367,0.06835000,CH2,-0.0256444788
1368,0.06840000,CH2,-0.4301124120
1369,0.06845000,CH2,-0.9071449777
1370,0.06850000,CH2,-1.1894519715
1371,0.06855000,CH2,-1.4201991095
1372,0.06860000,CH2,-1.5313027053
1373,0.06865000,CH2,-1.5649135809
1374,0.06870000,CH2,-1.4789675668
1375,0.06875000,CH2,-1.2329319936
1376,0.06880000,CH2,-0.9053908232
1377,0.06885000,CH2,-0.5563035504
1378,0.06890000,CH2,-0.0286903060
1379,0.06895000,CH2,0.6251881758
1380,0.06900000,CH2,1.0557579936
1381,0.06905000,CH2,1.4830989313
1382,0.06910000,CH2,1.6290851696
1383,0.06915000,CH2,1.6287217793
1384,0.06920000,CH2,1.3429995045
1385,0.06925000,CH2,0.9744572881
1386,0.06930000,CH2,0.5410913632
1387,0.06935000,CH2,-0.0228673420
1388,0.06940000,CH2,-0.4937029334
1389,0.06945000,CH2,-0.9379886155
1390,0.06950000,CH2,-1.1511481580
1391,0.06955000,CH2,-1.4174897751
1392,0.06960000,CH2,-1.6099195665
1393,0.06965000,CH2,-1.5711322205
1394,0.06970000,CH2,-1.5246201249
1395,0.06975000,CH2,-1.3404142051
1396,0.06980000,CH2,-0.9471424758
1397,0.06985000,CH2,-0.4538571949
1398,0.06990000,CH2,0.0939122077
1399,0.06995000,CH2,0.5829347813
1400,0.07000000,CH2,1.1163120226
1401,0.07005000,CH2,1.3774883171
1402,0.07010000,CH2,1.5882382568
1403,0.07015000,CH2,1.6296166869
1404,0.07020000,CH2,1.3782143690
1405,0.07025000,CH2,0.9390539902
1406,0.07030000,CH2,0.5585467988
1407,0.07035000,CH2,0.0390140970
1408,0.07040000,CH2,-0.4901923884
1409,0.07045000,CH2,-0.9029081411
